snr,experiment_name,source_wav_id,chunk_index,y_true_w_m2,region,weight_randomforest,weight_conformer,weight_alexnet,weighted_diagonal_w_m2_squared,weighted_cross_w_m2_squared,ensemble_minus_best_single_sse_w_m2_squared,ensemble_minus_equal_sse_w_m2_squared,prediction_randomforest_w_m2,residual_randomforest_w_m2,sse_randomforest_w_m2_squared,miss_randomforest,false_alarm_randomforest,prediction_conformer_w_m2,residual_conformer_w_m2,sse_conformer_w_m2_squared,miss_conformer,false_alarm_conformer,prediction_alexnet_w_m2,residual_alexnet_w_m2,sse_alexnet_w_m2_squared,miss_alexnet,false_alarm_alexnet,prediction_ensemble__inner_holdout_w_m2,residual_ensemble__inner_holdout_w_m2,sse_ensemble__inner_holdout_w_m2_squared,miss_ensemble__inner_holdout,false_alarm_ensemble__inner_holdout,prediction_equal_offline_w_m2,residual_equal_offline_w_m2,sse_equal_offline_w_m2_squared,miss_equal_offline,false_alarm_equal_offline
no_noise,2025.06.18_0.3_3,index=1.0,52,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,14297795323.774809,6553530385.574482,16816133832.9323,8338400731.426622,63523.16015625,63523.16015767,4035191876.416993,0,0,173125.6875,173125.68750142,29972503672.839336,0,0,98934.7109375,98934.71093892,9788077028.567657,0,0,144399.88126359106,144399.88126501106,20851325709.349293,0,0,111861.18619791667,111861.18619933668,12512924977.92267,0,0
no_noise,2025.06.18_0.3_3,index=1.0,53,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,14486964103.938128,7513888382.879269,17816100355.502563,7814772368.204834,64689.66015625,64689.66015767,4184752131.314837,0,0,173441.203125,173441.20312642,30081850941.940086,0,0,119185.1328125,119185.13281392,14205095883.871752,0,0,148326.84344513016,148326.84344655016,22000852486.8174,0,0,119105.33203125,119105.33203267,14186080118.612568,0,0
no_noise,2025.06.18_0.3_3,index=1.0,54,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,24144088004.096893,10867191791.648815,31656310398.681046,14482388178.847054,57922.09765625,57922.09765767,3354969397.06466,0,0,224554.5,224554.50000142,50424723470.88773,0,0,147360.609375,147360.60937642,21715149195.789845,0,0,187113.01343095917,187113.01343237917,35011279795.745705,0,0,143279.06901041666,143279.06901183666,20528891616.89865,0,0
no_noise,2025.06.18_0.3_3,index=1.0,55,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,18457906108.399757,8765976331.49873,22558428947.688873,10597145975.537895,68304.125,68304.12500142,4665453492.209609,0,0,196384.375,196384.37500142,38566822744.69836,0,0,122145.609375,122145.60937642,14919549889.936983,0,0,164996.6134180635,164996.6134194835,27223882439.898483,0,0,128944.703125,128944.70312642,16626736464.360588,0,0
no_noise,2025.06.18_0.3_3,index=1.0,56,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,17880556744.889164,8885297872.59235,23339588420.16829,10057553183.895744,58534.31640625,58534.31640767,3426266197.3132253,0,0,192697.5625,192697.56250142,37132350593.98867,0,0,136549.90625,136549.90625142,18645876897.27159,0,0,163602.73413674015,163602.73413816016,26765854617.481514,0,0,129260.59505208333,129260.59505350333,16708301433.58577,0,0
no_noise,2025.06.18_0.3_3,index=1.0,57,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,24380230274.020775,11108125862.519716,31284594028.2688,14468874458.88564,64836.42578125,64836.42578267,4203762108.2716746,0,0,225727.890625,225727.89062642,50953080606.65303,0,0,144378.59375,144378.59375142,20845178333.637577,0,0,188383.53467329746,188383.53467471746,35488356136.540474,0,0,144980.97005208334,144980.97005350335,21019481677.654835,0,0
no_noise,2025.06.18_0.3_3,index=1.0,58,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,18984701515.536816,7300173563.18815,22864293953.175804,12083579208.303503,58485.734375,58485.73437642,3420581125.5491557,0,0,200243.65625,200243.65625142,40097521868.93686,0,0,98778.1796875,98778.17968892,9757128782.656569,0,0,162126.10856448914,162126.10856590915,26284875078.72496,0,0,119169.19010416667,119169.19010558668,14201295870.421457,0,0
no_noise,2025.06.18_0.3_3,index=1.0,59,-1.42e-06,below_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,14605189933.916393,7697386748.668341,18950798124.558746,7837592281.715797,57894.546875,57894.54687642,3351778558.0259924,0,0,173813.125,173813.12500142,30211002422.759254,0,0,129103.71875,129103.71875142,16667770195.445757,0,0,149340.47235147146,149340.47235289146,22302576682.58474,0,0,120270.46354166667,120270.46354308668,14464984400.868942,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,0,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,8696559397.298824,13457163784.271725,8762794492.266628,-13218211826.747784,51366.85546875,-270747.38733125,73304147746.69792,1,0,206395.0625,-115719.1803,13390928689.30391,1,0,144357.96875,-177756.27405,31597292964.138706,1,0,173272.97439109892,-148841.2684089011,22153723181.570538,1,0,134039.96223958334,-188074.28056041666,35371935008.31832,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,1,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2132883817.70082,3999831139.836951,4910614368.874606,-10619596157.156471,88127.3203125,-233986.9224875,54749879895.17133,1,0,287155.6875,-34958.55530000001,1222100588.6631587,0,0,202767.5625,-119346.6803,14243630098.63041,1,0,243802.59004296924,-78311.65275703077,6132714957.537765,1,0,192683.5234375,-129430.7193625,16752311114.694235,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,2,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1814835149.0386384,504184597.527298,325321256.0068209,1194383831.9843423,366765.09375,44650.85094999999,1993698490.5591152,0,0,264554.84375,-57559.39905000001,3313084418.997142,1,0,234416.015625,-87698.227175,7690979049.63791,1,0,273958.04126202635,-48156.201537973655,2319019746.565936,0,0,288578.6510416667,-33535.59175833332,1124635914.5815938,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,3,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,865834337.6294378,349126213.48171383,1196089881.0560699,-5502455963.688271,131769.125,-190345.1178,36231263870.29588,1,0,326458.28125,4344.038449999993,18870670.05507834,0,0,262235.78125,-59878.46155000001,3585430157.594829,1,0,287257.9585586878,-34856.28424131218,1214960551.111148,0,0,240154.39583333334,-81959.84696666666,6717416514.799418,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,4,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,403058876.0705478,-336422880.69507605,-681682649.6449687,-96020897.22291598,289995.5625,-32118.680300000007,1031609624.2136085,0,0,349469.65625,27355.413449999993,748318645.0204405,0,0,288616.40625,-33497.83655000001,1122105053.5305164,0,0,330277.3301678696,8163.087367869564,66635995.37547165,0,0,309360.5416666667,-12753.701133333321,162656892.59838763,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,5,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,5750101353.531778,6932391244.221445,3943595013.3264847,-3868190019.2531815,130537.40625,-191576.83655,36701684302.50542,1,0,221224.78125,-100889.46155,10178683451.84893,1,0,228632.171875,-93482.070925,8738897584.426731,1,0,209497.66942932238,-112616.57337067762,12682492597.753216,1,0,193464.78645833334,-128649.45634166666,16550682617.006397,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,6,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,930115604.602788,333562552.1988999,1207149736.37756,-6133022954.746511,137360.84375,-184753.39905,34133818460.528545,1,0,329632.78125,7518.538449999993,56528420.424128294,0,0,241336.875,-80777.3678,6524983148.696478,1,0,286565.99169250263,-35548.25110749737,1263678156.8016882,0,0,236110.16666666666,-86004.07613333335,7396701111.5482,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,7,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,977447203.4937127,-479910925.1053467,277500061.35189044,486988783.39724445,282256.5625,-39857.68030000001,1588634678.8970087,0,0,367062.46875,44948.22594999999,2020343016.0522528,0,0,307280.625,-14833.617800000007,220036217.03647706,0,0,344419.7640534558,22305.52125345578,497536278.3883675,0,0,318866.5520833333,-3247.6907166666933,10547494.99112302,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,8,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2448068969.918147,4545318448.952334,4461087604.630795,-8186394054.518158,113726.2890625,-208387.9537375,43425539262.90244,1,0,271792.28125,-50321.96155000001,2532299814.2396793,0,0,211205.390625,-110908.852175,12300773490.776005,1,0,238487.76721439091,-83626.47558560909,6993387418.870474,1,0,198907.98697916666,-123206.25582083335,15179781473.388632,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,9,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,19746824383.926594,20169519917.965775,11586028790.628883,-4095574902.0855637,54678.37109375,-267435.87170625,71521945475.28181,1,0,128495.6953125,-193618.5474875,37488141931.1693,1,0,153798.125,-168316.1178,28330315511.26348,1,0,122323.49150782342,-199790.7512921766,39916344301.892365,1,0,112324.06380208333,-209790.1789979167,44011919203.97793,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,10,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,3231809876.63799,4958453641.557996,3676142122.331526,-6286417816.706619,108962.359375,-213151.883425,45433725407.624794,1,0,254927.03125,-67187.21155,4514121395.864454,1,0,241496.09375,-80618.14905,6499285956.248017,1,0,231614.1681138652,-90500.07468613482,8190263518.19598,1,0,201795.16145833334,-120319.08134166666,14476681334.9026,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,11,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,202648548.07779133,-148702703.90982297,21277200.105201587,26641865.39872464,376440.90625,54326.66344999999,2951386361.6095653,0,0,316398.59375,-5715.649050000007,32668644.062765986,0,0,257827.265625,-64286.97717500001,4132815434.298972,1,0,314769.4593336228,-7344.783466377179,53945844.16796757,0,0,316888.921875,-5225.320925000007,27303978.76924293,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,12,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,108653982.57624805,-7360769.329116955,-81012672.93652676,77333035.56414029,301182.46875,-20931.774050000007,438139164.88025373,0,0,335616.3125,13502.069699999993,182305886.18365788,0,0,344228.6875,22114.444699999993,489048664.38935775,0,0,332178.69575319777,10064.45295319776,101293213.24713112,0,0,327009.15625,4894.913449999993,23960177.68299083,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,13,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,422728978.17115325,315334273.46058303,238124718.13312668,117283027.38220632,299754.9375,-22359.305300000007,499938533.4986084,0,0,292909.96875,-29204.274050000007,852889622.7875038,0,0,298931.4375,-23182.805300000007,537442461.5777085,0,0,294946.923248161,-27167.319551839028,738063251.6317351,0,0,297198.78125,-24915.461550000007,620780224.2495288,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,14,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,11166439648.312288,15110845018.898724,7322967071.503792,-10556597721.968525,55332.0546875,-266782.1881125,71172735894.09334,1,0,184439.5625,-137674.6803,18954317595.70721,1,0,150806.453125,-171307.789675,29346358803.334038,1,0,160011.54489767944,-162102.69790232056,26277284667.211002,1,0,130192.69010416667,-191921.55269583332,36833882389.17953,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,15,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,6745932792.472628,7689403495.043583,3777988688.150646,-3200046686.458082,137953.421875,-184160.820925,33915207963.76992,1,0,211114.65625,-110999.58655,12320908214.270943,1,0,218879.8125,-103234.4303,10657347599.36556,1,0,201967.09848305752,-120147.14431694249,14435336287.516207,1,0,189315.96354166666,-132798.27925833335,17635382973.97429,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,16,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,6801935527.30653,11140860343.753122,8222350125.681448,-13110942390.312466,51541.4296875,-270572.8131125,73209647195.61186,1,0,223521.921875,-98592.320925,9720445745.378195,1,0,162617.25,-159496.9928,25439290712.243256,1,0,188163.5209988106,-133950.72180118941,17942795871.059643,1,0,145893.53385416666,-176220.70894583335,31053738261.37211,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,17,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,8257928359.8454485,13234950380.740093,9102418122.779482,-13488728567.31527,68580.5859375,-253533.6568625,64279315162.0719,1,0,210801.796875,-111312.445925,12390460617.806051,1,0,125859.2265625,-196255.0162375,38516031398.38139,1,0,175509.7451180205,-146604.4976819795,21492878740.585533,1,0,135080.53645833334,-187033.70634166666,34981607307.9008,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,18,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,181450422.1736488,175265696.61395782,150500443.02685234,-2264917.5634998083,307754.03125,-14360.211550000007,206215675.7607536,0,0,303570.3125,-18543.930300000007,343877350.97125834,0,0,298178.0,-23936.242800000007,572943719.3805522,0,0,303227.3129598273,-18886.9298401727,356716118.78760594,0,0,303167.4479166667,-18946.79488333332,358981036.35110575,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,19,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2322189902.1132593,1648787055.939628,3510914984.790423,819578742.1801677,300665.1875,-21449.055300000007,460061973.2624584,0,0,254544.734375,-67569.508425,4565638468.796147,1,0,242720.859375,-79393.383425,6303309331.669065,1,0,259098.55461005098,-63015.688189949025,3970976958.0528812,1,0,265976.9270833333,-56137.31571666669,3151398215.8727136,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,20,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1002297038.7719142,991761508.9167238,1917495079.9355764,-230880884.02226663,313364.1875,-8750.055300000007,76563467.75305821,0,0,282295.09375,-39819.14905000001,1585564631.0661166,0,0,229175.65625,-92938.58655,8637580869.911842,1,0,277459.360114132,-44654.88268586801,1994058547.6886346,0,0,274944.9791666667,-47169.26363333332,2224939431.7109013,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,21,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2022529512.510171,3640153763.056217,5109056538.246384,-12288463206.188553,98830.484375,-223283.758425,49855636776.39376,1,0,298584.96875,-23529.274050000007,553626737.3200037,0,0,166981.609375,-155132.633425,24066133953.37543,1,0,246863.4403088213,-75250.8024911787,5662683275.566387,1,0,188132.35416666666,-133981.88863333335,17951146481.75494,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,22,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1329545654.1758854,1174215294.809783,2032439875.354805,143825708.46489477,300404.3125,-21709.930300000007,471321073.6308584,0,0,272322.09375,-49792.14905000001,2479258107.0174165,0,0,247878.828125,-74235.414675,5510896791.969207,1,0,272076.6474442511,-50037.5953557489,2503760948.9856634,0,0,273535.078125,-48579.16467500001,2359935240.5207686,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,23,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,317171303.50453436,-77630151.11940685,198553855.67885047,-1115833605.3070786,302608.84375,-19505.399050000007,380460592.09974116,0,0,328516.375,6402.132199999993,40987296.706276745,0,0,224771.265625,-97342.977175,9475655205.292572,1,0,306637.12574335386,-15477.117056646151,239541152.38512722,0,0,285298.828125,-36815.41467500001,1355374757.692206,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,24,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1201953444.8787565,6992108.451163411,-958884466.2075596,889097363.56113,379540.1875,57425.94469999999,3297739124.687457,0,0,275554.28125,-46559.96155000001,2167830019.537479,0,0,257595.359375,-64518.88342500001,4162686318.4087405,1,0,287344.34844683984,-34769.89435316017,1208945553.3299193,0,0,304229.9427083333,-17884.300091666693,319848189.7687893,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,25,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,153933357.15741625,185290727.75444004,63425647.395147145,-72885923.0109967,301418.0625,-20696.180300000007,428331879.0101084,0,0,305507.0625,-16607.180300000007,275798437.5167083,0,0,298516.125,-23598.117800000007,556871163.7026771,0,0,303696.20585487864,-18418.036945121363,339224084.91185546,0,0,301813.75,-20300.492800000007,412110007.92285216,0,0
no_noise,2025.06.18_0.3_3,index=10.322114,26,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,12978190546.305069,16899606357.38807,7343750256.215229,-10385918868.56176,50991.1875,-271123.0553,73507711115.20686,1,0,172000.796875,-150113.445925,22534046647.4779,1,0,141376.125,-180738.1178,32666267225.88668,1,0,149262.29197591144,-172851.95082408856,29877796903.69313,1,0,121456.03645833333,-200658.2063416667,40263715772.25489,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,27,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,11445919873.146923,15312406819.019276,7097188605.522877,-9738874527.650799,76044.8203125,-246069.4224875,60550160683.33177,1,0,181896.0625,-140218.1803,19661138086.64331,1,0,135274.625,-186839.6178,34909042779.65008,1,0,158534.51700194707,-163579.72579805294,26758326692.166187,1,0,131071.8359375,-191042.4068625,36497201219.816986,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,28,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,13587811737.129343,17811824092.781002,7797427535.609394,-10498472460.753773,65302.515625,-256811.727175,65952263214.606636,1,0,168484.140625,-153630.102175,23602208294.30094,1,0,118485.25,-203628.9928,41464766708.742455,1,0,144914.81890164097,-177199.42389835903,31399635829.910336,1,0,117423.96875,-204690.27405,41898108290.66411,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,29,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,15289405593.845419,19995711700.07008,8692983889.041214,-11589992055.267502,54452.10546875,-267662.13733125,71643019760.73294,1,0,159043.296875,-163070.945925,26592133404.874275,1,0,103327.515625,-218786.727175,47867631987.94788,1,0,134270.91102078703,-187843.33177921298,35285117293.91549,1,0,105607.63932291667,-216506.60347708332,46875109349.18299,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,30,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,3371443131.650489,1433766414.8999212,4329233825.947728,2076464231.1810083,300297.375,-21816.867800000007,475975720.60267717,0,0,238027.109375,-84087.133425,7070646007.633754,1,0,271306.0625,-50808.18030000001,2581471185.397309,1,0,252794.62402904595,-69319.61877095405,4805209546.5504055,1,0,269876.8489583333,-52237.39384166669,2728745315.369397,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,31,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,7886023508.350893,11606807251.850052,6916149113.81543,-10436097368.433876,67288.7578125,-254825.4849875,64936027799.11459,1,0,209968.4375,-112145.8053,12576681646.38551,1,0,170086.15625,-152028.08655,23112539100.054295,1,0,182497.5147184376,-139616.7280815624,19492830760.20094,1,0,149114.45052083334,-172999.79227916666,29928928128.634815,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,32,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2681717109.1342897,2279912888.45236,4566414641.358066,370783668.8932562,302234.21875,-19880.024050000007,395215356.2285787,0,0,252030.4375,-70083.8053,4911739765.328309,1,0,208810.71875,-113303.52405,12837688562.14893,1,0,251675.40409870792,-70438.83870129209,4961629997.586644,1,0,254358.45833333334,-67755.78446666666,4590846328.693388,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,33,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,5185442820.978803,7252748481.13131,3773736118.1272564,-5352174283.123005,142580.15625,-179534.08655,32232488233.34289,1,0,229031.1875,-93083.0553,8664455183.982859,1,0,194589.796875,-127524.445925,16262484308.47825,1,0,210587.60337196867,-111526.63942803134,12438191302.110115,1,0,188733.71354166666,-133380.52925833335,17790365585.23312,1,0
no_noise,2025.06.18_0.3_3,index=10.322114,34,322114.2428,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,7811926196.999878,11531330291.67365,6972674555.520842,-10652541833.599674,61848.578125,-260265.664675,67738216208.71954,1,0,210891.125,-111223.1178,12370581933.152678,1,0,174024.171875,-148090.070925,21930669106.571533,1,0,183034.20653068664,-139080.03626931336,19343256488.67352,1,0,148921.29166666666,-173192.95113333335,29995798322.273193,1,0
