weight_randomforest,weight_conformer,weight_alexnet,mean_rmse_all_conditions,mean_rmse_clean,mean_rmse_noisy,max_rmse_excess_vs_rf,conditions_beating_rf,conditions_not_worse_than_rf
0.52,0.04,0.44,105773.65951001957,79240.50989077777,110195.85111322653,37422.042025628936,9,9
0.52,0.05,0.43,105931.18641041867,79206.99246409856,110385.21873480538,37874.56712573426,9,9
0.52,0.06,0.42,106096.14336590804,79175.56636800857,110582.90619889129,38332.929232799215,9,9
0.52,0.07,0.41,106268.4940149627,79146.2364804839,110788.87027070914,38797.081463044015,9,9
0.52,0.08,0.4,106448.19929027965,79119.00758767525,111003.06457404706,39266.97685068834,9,9
0.52,0.09,0.39,106635.21747918653,79093.88438170547,111225.43966210005,39742.56836478942,9,9
0.52,0.1,0.38,106829.50429143614,79070.87145843492,111455.94309693633,40223.8089257121,9,9
0.52,0.11,0.37,107031.01293401982,79049.97331519592,111694.51953715713,40710.65142122487,9,9
0.52,0.12,0.36,107239.69419257906,79031.1943484976,111941.11083325933,41203.048722217965,9,9
0.52,0.13,0.35,107455.49651894832,79014.53885170266,112195.65613015591,41700.95369803975,9,9
0.52,0.14,0.34,107678.3661243206,79000.01101267774,112458.09197626109,42204.31923144922,9,9
0.52,0.15,0.33,107908.24707749236,78987.61491141899,112728.35243850457,42713.09823318079,9,9
0.52,0.16,0.32,108145.08140761548,78977.35451765488,113006.36922260889,43535.75548277621,9,9
0.52,0.17,0.31,108388.80921086314,78969.23368842811,113292.07179793567,44373.55634088925,10,10
0.52,0.18,0.3,108639.36876040118,78963.25616565872,113585.3875261916,45218.045861601684,10,10
0.52,0.19,0.29,108896.69661904871,78959.42557369063,113886.24179327508,46069.128798198886,10,10
0.52,0.2,0.28,109160.72775401201,78957.74541682408,114194.55814354331,46926.71098114722,9,9
0.52,0.21,0.27,109431.39565307973,78958.21907683625,114510.25841578697,47790.699326896836,9,9
0.52,0.22,0.26,109708.6324416807,78960.8498104926,114833.26288021206,48661.001845362625,9,9
0.52,0.23,0.25,109992.36900022204,78965.64074705192,115163.4903757504,49537.52764614063,9,9
0.52,0.24,0.24,110282.53508114841,78972.59488576754,115500.8584470452,50420.18694351634,9,9
0.52,0.25,0.23,110579.05942519013,78981.71509338768,115845.28348049053,51308.89106032197,9,9
0.52,0.26,0.22,110881.86987629936,78993.00410165812,116196.68083873957,52203.55243069524,9,9
0.52,0.27,0.21,111190.89349480694,79006.46450483013,116554.96499313641,53104.08460179498,9,9
0.52,0.28,0.2,111506.05666837012,79022.09875717682,116920.04965356903,54010.4022345244,9,9
0.52,0.29,0.19,111827.28522031991,79039.90917052137,117291.84789528634,54922.42110331333,8,8
0.52,0.3,0.18,112154.50451505625,79059.89791178032,117670.27228226891,55840.05809500898,8,8
0.52,0.31,0.17,112487.63956018056,79082.06700052547,118055.23498678973,56763.23120692288,8,8
0.52,0.32,0.16,112826.61510509558,79106.41830656795,118446.64790485021,57691.85954408129,8,8
0.52,0.33,0.15,113171.35573584239,79132.9535475679,118844.42276722146,58625.86331572381,8,8
0.52,0.34,0.14,113521.7859659841,79161.67428667343,119248.47124586922,59565.16383109428,8,8
0.52,0.35,0.13,113877.83032338427,79192.58193019278,119658.70505558286,60509.68349456653,8,8
0.52,0.36,0.12,114239.4134327634,79225.67772530319,120075.03605067344,61459.3458001455,8,8
0.52,0.37,0.11,114606.46009395212,79260.96275780002,120497.37631664415,62414.07532538375,8,8
0.52,0.38,0.1,114978.89535579183,79298.43794989063,120925.63825677538,63373.797724751,8,8
0.52,0.39,0.09,115356.64458566387,79338.10405803604,121359.73467360184,64338.43972249387,8,8
0.52,0.4,0.08,115739.63353465447,79379.96167084471,121799.5788452894,65307.92910502068,8,8
0.52,0.41,0.07,116127.78839839033,79424.01120702206,122245.0845969517,66282.19471284552,7,7
0.52,0.42,0.06,116521.03587359926,79470.25291337958,122696.16636696926,67261.16643212357,7,7
0.52,0.43,0.05,116919.30321047278,79518.68686290721,123152.73926840034,68244.77518580988,7,7
0.52,0.44,0.04,117322.51826092339,79569.31295291305,123614.71914559176,69232.95292447042,7,7
0.52,0.45,0.03,117730.60952284589,79622.13090323364,124082.02262611457,70225.63261677462,7,7
0.52,0.46,0.02,118143.5061805035,79677.1402545191,124554.56716816759,71222.74823969649,7,7
0.52,0.47,0.01,118561.13814117145,79734.3403665959,125032.27110360068,72224.23476845043,7,7
0.52,0.48,0.0,118983.43606817862,79793.73041691196,125515.05367672304,73230.028166187,7,7
0.53,0.0,0.47,104708.12925345337,79488.33310820512,108911.42861099474,34670.409561246546,10,10
0.53,0.01,0.46,104831.50534595552,79448.8202949977,109061.95285444846,35094.59064512089,9,9
0.53,0.02,0.45,104962.48504760329,79411.38109203342,109221.0023735316,35524.85433081025,9,9
0.53,0.03,0.44,105101.04401569665,79376.02059287377,109388.54791950047,35961.153984362725,9,9
0.53,0.04,0.43,105247.15497913056,79342.74380534822,109564.55684142762,36403.44280311951,9,9
0.53,0.05,0.42,105400.78776509513,79311.55564947288,109748.9931176988,36851.673834515765,9,9
0.53,0.06,0.41,105561.90933427596,79282.46095533494,109941.8173974328,37305.79999453889,9,9
0.53,0.07,0.4,105730.48382444594,79255.46446094381,110142.98705169631,37765.77408583628,9,9
0.53,0.08,0.39,105906.4726022717,79230.5708100501,110352.45623430863,38231.548815464135,9,9
0.53,0.09,0.38,106089.83432309418,79207.78454993358,110570.17595195425,38703.07681227065,9,9
0.53,0.1,0.37,106280.5249983778,79187.11012916117,110796.09414324728,39180.31064390676,10,10
0.53,0.11,0.36,106478.4980704646,79168.55189531678,111030.15576632257,39663.20283345904,10,10
0.53,0.12,0.35,106683.70449421272,79152.11409270395,111272.30289446418,40151.70587569993,10,10
0.53,0.13,0.34,106896.09282505013,79137.80086002342,111522.47481922126,40645.772252951225,10,10
0.53,0.14,0.33,107115.60931292862,79125.616228027,111780.60816041222,41145.35445055683,10,10
0.53,0.15,0.32,107342.19800162557,79115.56411714976,112046.63698237155,41774.48321201073,10,10
0.53,0.16,0.31,107575.80083280997,79107.64833512249,112320.49291575789,42601.51494450361,10,10
0.53,0.17,0.3,107816.35775426442,79101.87257456641,112602.1052842141,43435.4056599747,10,10
0.53,0.18,0.29,108063.80683163858,79098.24041057249,112891.40123514958,44276.057930259296,10,10
0.53,0.19,0.28,108318.08436309922,79096.75529826754,113188.30587390448,45123.375395928684,10,10
0.53,0.2,0.27,108579.12499624038,79097.42057036974,113492.74240055215,45977.26277740972,10,10
0.53,0.21,0.26,108846.86184662086,79100.23943473566,113804.63224860175,46837.625884671346,10,10
0.53,0.22,0.25,109121.22661730724,79105.21497190214,114123.89522487475,47704.37162553804,9,9
0.53,0.23,0.24,109402.14971881801,79112.35013262501,114450.44964985017,48577.408012688946,9,9
0.53,0.24,0.23,109689.56038888654,79121.6477354182,114784.21249779794,49456.64416940123,9,9
0.53,0.25,0.22,109983.38681148781,79133.11046409568,115125.0995360532,50341.99033409494,9,9
0.53,0.26,0.21,110283.55623460564,79146.74086531957,115473.02546281999,51233.35786373509,9,9
0.53,0.27,0.2,110589.99508625173,79162.54134615742,115827.90404293415,52130.65923614611,9,9
0.53,0.28,0.19,110902.62908828651,79180.51417165203,116189.64824105892,53033.80805129255,9,9
0.53,0.29,0.18,111221.38336763023,79200.66146240699,116558.17035183414,53942.71903157758,9,9
0.53,0.3,0.17,111546.18256449606,79222.98519219144,116933.38212654683,54857.308021211444,9,9
0.53,0.31,0.16,111876.9509373165,79247.48718556722,117315.1948959414,55777.49198469825,9,9
0.53,0.32,0.15,112213.61246407998,79274.16911554249,117703.51968883623,56703.1890044903,8,8
0.53,0.33,0.14,112556.09093983263,79303.03250125475,118098.26734626229,57634.31827785628,8,8
0.53,0.34,0.13,112904.31007014487,79334.07870568731,118499.34863088782,58570.80011300839,8,8
0.53,0.35,0.12,113258.19356037931,79367.30893342274,118906.67433153874,59512.55592453299,8,8
0.53,0.36,0.11,113617.66520063617,79402.72422843694,119320.15536266941,60459.50822816652,8,8
0.53,0.37,0.1,113982.64894628791,79440.32547193755,119739.70285867964,61411.58063495747,8,8
0.53,0.38,0.09,114353.06899404852,79480.11338025056,120165.22826301483,62368.69784485482,8,8
0.53,0.39,0.08,114728.84985355443,79522.08850275878,120596.64341202036,63330.78563975997,8,8
0.53,0.4,0.07,115109.91641446318,79566.25121989571,121033.8606135578,64297.7708760793,8,8
0.53,0.41,0.06,115496.19400910137,79612.60174119893,121476.79272041842,65269.581476812105,8,8
0.53,0.42,0.05,115887.60847071813,79661.14010342646,121925.35319860006,66246.14642320827,8,8
0.53,0.43,0.04,116284.08618742059,79711.8661687395,122379.4561905341,67227.39574602712,8,8
0.53,0.44,0.03,116685.55415188677,79764.77962295609,122839.0165733752,68213.26051643013,7,7
0.53,0.45,0.02,117091.94000696624,79819.87997387786,123303.95001248097,69203.67283653471,7,7
0.53,0.46,0.01,117503.17208729422,79877.16654969486,123774.17301022745,70198.56582966013,7,7
0.53,0.47,0.0,117919.17945705383,79936.63849747089,124249.60295031765,71197.87363029076,7,7
0.54,0.0,0.46,104213.14527898244,79593.28846746794,108316.45474756822,33677.907213680475,10,10
0.54,0.01,0.45,104332.32502628016,79556.09267344319,108461.69708508633,34097.483316316066,10,10
0.54,0.02,0.44,104459.16397334656,79520.97278267198,108615.52917179231,34523.20179962268,10,10
0.54,0.03,0.43,104593.63857945974,79487.9337559495,108777.92271671147,34955.015788681514,9,9
0.54,0.04,0.42,104735.72231506517,79456.98046599569,108948.84595657676,35392.87822338028,10,10
0.54,0.05,0.41,104885.38568665815,79428.11769535863,109128.26368520806,35836.74187777433,10,10
0.54,0.06,0.4,105042.5962704062,79401.35013428611,109316.13729309288,36286.55937910607,10,10
0.54,0.07,0.39,105207.31875441817,79376.68237856611,109512.42481706018,36742.28322647256,10,10
0.54,0.08,0.38,105379.51498949857,79354.11892733694,109717.08099985881,37203.86580913307,10,10
0.54,0.09,0.37,105559.14404815699,79333.6641808694,109930.0573593716,37671.25942444848,10,10
0.54,0.1,0.36,105746.16229157602,79315.32243832109,110151.30226711852,38144.41629544529,10,10
0.54,0.11,0.35,105940.52344417809,79299.09789546527,110380.76103563025,38623.288587998104,10,10
0.54,0.12,0.34,106142.17867537308,79284.99464239542,110618.37601420273,39107.82842762521,10,10
0.54,0.13,0.33,106351.07668801499,79273.01666120748,110864.08669248292,39597.98791589201,10,10
0.54,0.14,0.32,106567.16381304797,79263.16782366128,111117.82981127911,40093.71914641879,10,10
0.54,0.15,0.31,106790.3841097809,79255.45188882359,111379.53947994047,40850.14318141976,10,10
0.54,0.16,0.3,107020.67947119543,79249.87250069431,111649.14729961229,41673.119889913185,10,10
0.54,0.17,0.29,107257.98973366534,79246.43318581856,111926.58249163983,42503.03064195544,10,10
0.54,0.18,0.28,107502.25279044609,79245.13735088625,112211.7720303727,43339.776889376575,10,10
0.54,0.19,0.27,107753.40470828104,79245.98828032236,112504.6407796075,44183.26115379392,10,10
0.54,0.2,0.26,108011.37984646761,79248.98913386969,112805.11163190063,45033.387038713554,10,10
0.54,0.21,0.25,108276.11097772817,79254.14294416724,113113.10564998833,45890.059240144474,10,10
0.54,0.22,0.24,108547.5294102418,79261.45261432651,113428.542209561,46753.18355578702,10,10
0.54,0.23,0.23,108825.56511020855,79270.920915509,113751.33914265847,47622.66689285613,10,10
0.54,0.24,0.22,109110.14682434029,79282.55048450727,114081.41288097911,48498.4172745987,9,9
0.54,0.25,0.21,109401.20220169942,79296.34382133304,114418.67859842716,49380.34384556464,9,9
0.54,0.26,0.2,109698.6579143391,79312.30328681528,114763.05035225976,50268.3568756881,9,9
0.54,0.27,0.19,110002.43977623395,79330.43110021124,115114.44122223771,51162.36776323625,9,9
0.54,0.28,0.18,110312.47286002901,79350.72933683409,115472.7634472282,52062.28903668019,9,9
0.54,0.29,0.17,110628.68161117625,79373.19992570007,115837.92855875561,52968.034355542186,9,9
0.54,0.3,0.16,110950.98995907021,79397.84464719876,116209.84751104878,53879.51851027194,9,9
0.54,0.31,0.15,111279.32142483824,79424.66513079005,116588.43080717964,54796.65742120234,9,9
0.54,0.32,0.14,111613.59922548459,79453.662852731,116973.58862094351,55719.3681366356,9,9
0.54,0.33,0.13,111953.74637413093,79484.83913383623,117365.23091418004,56647.56883010676,9,9
0.54,0.34,0.12,112299.68577613992,79518.19513727572,117763.26754928393,57581.178796872584,9,9
0.54,0.35,0.11,112651.34032094738,79553.73186641313,118167.60839670309,58520.11844967038,9,9
0.54,0.36,0.1,113008.63296947133,79591.45016268878,118578.16343726843,59464.30931379084,8,8
0.54,0.37,0.09,113371.4868370016,79631.35070355049,118994.84285924345,60413.67402150729,8,8
0.54,0.38,0.08,113739.82527150963,79673.43400043627,119417.55715002186,61368.13630590247,8,8
0.54,0.39,0.07,114113.57192735242,79717.70039681238,119846.21718244239,62327.62099413155,8,8
0.54,0.4,0.06,114492.65083437202,79764.15006627027,120280.73429572233,63292.054000160104,8,8
0.54,0.41,0.05,114876.986462423,79812.78301068643,120721.02037104576,64261.3623170128,8,8
0.54,0.42,0.04,115266.50378138128,79863.59905844803,121166.98790187016,65235.47400856853,8,8
0.54,0.43,0.03,115661.12831671341,79916.5978627487,121618.55005904085,66214.3182009348,8,8
0.54,0.44,0.02,116060.78620070197,79971.77889995735,122075.62075082611,67197.82507343442,8,8
0.54,0.45,0.01,116465.40421944094,80029.14146806362,122538.11467800383,68185.92584923477,8,8
0.54,0.46,0.0,116874.90985572843,80088.6846852035,123005.94738414927,69178.55278564917,8,8
0.55,0.0,0.45,103733.75666928271,79710.20335289012,107737.68222201482,32693.8887828789,11,11
0.55,0.01,0.44,103848.66669952788,79675.32133032619,107877.55759439484,33108.78327596607,11,11
0.55,0.02,0.43,103971.29093572644,79642.51713033735,108026.08656995796,33529.88046657876,11,11
0.55,0.03,0.42,104101.6066934973,79611.79557868485,108183.24187929938,33957.13325247934,11,11
0.55,0.04,0.41,104239.58823906115,79583.16141074507,108348.99271044719,34390.49432903365,11,11
0.55,0.05,0.4,104385.20681214311,79556.61926940143,108523.30473593337,34829.91620914164,10,10
0.55,0.06,0.39,104538.43065785384,79532.17370290608,108706.14015034512,35275.35124282693,10,10
0.55,0.07,0.38,104699.22506747568,79509.82916271298,108897.45771826946,35726.751636474975,10,10
0.55,0.08,0.37,104867.55242800729,79489.59000128339,109097.21283246127,36184.06947170987,10,10
0.55,0.09,0.36,105043.37228025014,79471.4604698653,109305.35758198095,36647.25672390143,10,10
0.55,0.1,0.35,105226.64138514925,79455.44471624806,109521.8408299661,37116.26528029458,10,10
0.55,0.11,0.34,105417.31379803547,79441.54678249419,109746.60830062571,37591.04695775412,10,10
0.55,0.12,0.33,105615.34095035412,79429.77060264969,109979.60267497154,38071.553520118,10,10
0.55,0.13,0.32,105820.67173840685,79420.12000043494,110220.76369473549,38557.73669515486,10,10
0.55,0.14,0.31,106033.2526185835,79412.59868691799,110470.02827386108,39120.07628274377,10,10
0.55,0.15,0.3,106253.02770851557,79407.21025817243,110727.33061690611,39931.81501923979,10,10
0.55,0.16,0.29,106479.93889354504,79403.95819292174,110992.60234364893,40750.66464919047,10,10
0.55,0.17,0.28,106713.92593787324,79402.8458501727,111265.77261915666,41576.52444409803,10,10
0.55,0.18,0.27,106954.92659973174,79403.87646683998,111546.76828854701,42409.29473083801,10,10
0.55,0.19,0.26,107202.87674990387,79407.05315536459,111835.51401566043,43248.87690639519,10,10
0.55,0.2,0.25,107457.7104929183,79412.3789013285,112131.93242484992,44095.17345099375,10,10
0.55,0.21,0.24,107719.36029023839,79419.85656106852,112435.94424510002,44948.08793968495,10,10
0.55,0.22,0.23,107987.75708477957,79429.48885929171,112747.46845569421,45807.525052454585,10,10
0.55,0.23,0.22,108262.83042610213,79441.27838669566,113066.42243266989,46673.390582912805,10,10
0.55,0.24,0.21,108544.50859564928,79455.22759759621,113392.72209532479,47545.591445626895,10,10
0.55,0.25,0.2,108832.71873142707,79471.33880756599,113726.2820520706,48424.03568215764,10,10
0.55,0.26,0.19,109127.38695155589,79489.6141910866,114067.01574496746,49308.63246585778,9,9
0.55,0.27,0.18,109428.43847615857,79510.05577921784,114414.83559231536,50199.29210549127,9,9
0.55,0.28,0.17,109735.7977470911,79532.66545728718,114769.65312872507,51095.92604772962,9,9
0.55,0.29,0.16,110049.38854506335,79557.44496260265,115131.37914214013,51998.44687858081,9,9
0.55,0.3,0.15,110369.13410374172,79584.3958821929,115499.92380733317,52906.76832380533,9,9
0.55,0.31,0.14,110694.95722047071,79613.51965057741,115875.19681545289,53820.80524837147,9,9
0.55,0.32,0.13,111026.7803632959,79644.8175475707,116257.1074992501,54740.47365500164,9,9
0.55,0.33,0.12,111364.52577401695,79678.29069612373,116645.56495366582,55665.690681859414,9,9
0.55,0.34,0.11,111708.1155670421,79713.94006020644,117040.47815151472,56596.37459942579,9,9
0.55,0.35,0.1,112057.47182386072,79751.76644273447,117441.75605404843,57532.44480661108,9,9
0.55,0.36,0.09,112412.51668299086,79791.77048354402,117849.30771623195,58473.821826148516,9,9
0.55,0.37,0.08,112773.17242529818,79833.95265741831,118263.04238661152,59420.42729931258,9,9
0.55,0.38,0.07,113139.36155462087,79878.31327216914,118682.86960169616,60372.18398000533,9,9
0.55,0.39,0.06,113511.00687366708,79924.85246677716,119108.69927481542,61329.01572825023,8,8
0.55,0.4,0.05,113888.03155518667,79973.57020959443,119540.44177945201,62290.84750313446,8,8
0.55,0.41,0.04,114270.35920844416,80024.46629661256,119978.00802708275,63257.60535523566,8,8
0.55,0.42,0.03,114657.91394104924,80077.54034980021,120421.30953959076,64229.21641857101,8,8
0.55,0.43,0.02,115050.62041622134,80132.791815513,120870.25851633938,65205.60890210266,8,8
0.55,0.44,0.01,115448.40390558718,80190.21996297945,121324.76789602179,66186.71208083327,8,8
0.55,0.45,0.0,115851.19033762686,80249.82388286605,121784.75141342034,67172.45628652335,8,8
0.56,0.0,0.44,103270.18719185368,79839.0177005364,107175.38210707321,31718.506871585414,12,12
0.56,0.01,0.43,103380.75447675306,79806.44534569497,107309.80599859607,32128.64208918647,12,12
0.56,0.02,0.42,103499.09031106578,79775.95235978511,107452.94663627922,32545.0408461412,12,12
0.56,0.03,0.41,103625.17292237155,79747.54343139405,107604.7778375345,32967.65582746794,11,11
0.56,0.04,0.4,103758.97742828021,79721.22315645304,107765.26980691806,33396.43949785072,11,11
0.56,0.05,0.39,103900.47585718427,79696.9960361207,107934.38916069486,33831.34412214754,11,11
0.56,0.06,0.38,104049.6371782293,79674.86647463856,108112.09896216106,34272.3217855595,10,10
0.56,0.07,0.37,104206.42734044766,79654.83877716026,108298.35876766223,34719.32441344854,10,10
0.56,0.08,0.36,104370.8093209279,79636.91714755574,108493.1246831566,35172.303790794394,10,10
0.56,0.09,0.35,104542.74318181633,79621.10568619195,108696.34943108707,35631.211581280455,10,10
0.56,0.1,0.34,104722.18613587573,79607.40838769161,108907.98242723975,36095.99934600017,10,10
0.56,0.11,0.33,104909.0926202555,79595.82913867169,109127.96986718613,36566.61856177586,10,10
0.56,0.12,0.32,105103.41437806247,79586.37171546357,109356.25482182897,37043.02063908338,10,10
0.56,0.13,0.31,105305.10054726043,79579.03978181667,109592.77734150103,37525.15693957606,10,10
0.56,0.14,0.3,105514.09775637103,79573.83688658761,109837.47456800162,38212.13556164992,10,10
0.56,0.15,0.29,105730.35022640193,79570.76646141708,110090.28085389938,39019.595660925435,10,10
0.56,0.16,0.28,105953.7998783853,79569.83181839662,110351.1278883834,39834.24496988751,10,10
0.56,0.17,0.27,106184.38644587863,79571.03614772757,110619.94482890378,40655.98163236867,10,10
0.56,0.18,0.26,106422.04759175339,79574.38251537493,110896.65843781646,41484.70484598732,10,10
0.56,0.19,0.25,106666.71902858149,79579.87386071823,111181.19322322536,42320.31487801936,10,10
0.56,0.2,0.24,106918.33464192037,79587.51299420248,111473.47158320672,43162.71307960592,10,10
0.56,0.21,0.23,107176.82661579807,79597.30259499153,111773.41395259915,44011.80189836159,10,10
0.56,0.22,0.22,107442.12555970589,79609.24520862724,112080.93895155232,44867.48488944696,10,10
0.56,0.23,0.21,107714.16063642236,79623.34324469649,112395.96353504332,45729.666725168994,10,10
0.56,0.24,0.2,107992.85969001203,79639.59897451002,112718.4031425957,46598.253203171655,10,10
0.56,0.25,0.19,108278.14937337112,79658.01452879541,113048.17184746708,47473.15125327857,10,10
0.56,0.26,0.18,108569.95527472396,79678.5918954076,113385.18250461003,48354.26894304843,10,10
0.56,0.27,0.17,108868.20204251155,79701.33291706024,113729.34689675341,49241.51548210246,9,9
0.56,0.28,0.16,109172.81350815401,79726.239289081,114080.5758779995,50134.80122528219,9,9
0.56,0.29,0.15,109483.7128062123,79753.31255719425,114438.77951438195,51034.03767469528,9,9
0.56,0.3,0.14,109800.82249152011,79782.55411533435,114803.86722088441,51939.13748070429,9,9
0.56,0.31,0.13,110124.06465290369,79813.96520349297,115175.74789447215,52850.01444191305,9,9
0.56,0.32,0.12,110453.36102315437,79847.54690560416,115554.33004274606,53766.58350420391,9,9
0.56,0.33,0.11,110788.63308496613,79883.30014747009,115939.52190788215,54688.76075887677,9,9
0.56,0.34,0.1,111129.80217259681,79921.22569473145,116331.23158557437,55616.46343994001,9,9
0.56,0.35,0.09,111476.78956905591,79961.32415088573,116729.36713875091,56549.60992060191,9,9
0.56,0.36,0.08,111829.51659866695,80003.59595535694,117133.83670588529,57488.119709009305,9,9
0.56,0.37,0.07,112187.9047148918,80048.04138162015,117544.54860377042,58431.91344327852,9,9
0.56,0.38,0.06,112551.87558334392,80094.66053538455,117961.4114246705,59380.91288586322,9,9
0.56,0.39,0.05,112921.35115995411,80143.45335283822,118384.33412780677,60335.040917300386,9,9
0.56,0.4,0.04,113296.2537642844,80194.41959895818,118813.2261251721,61294.22152937576,9,9
0.56,0.41,0.03,113676.50614801685,80247.55886588898,119247.99736170484,62258.379817748035,9,9
0.56,0.42,0.02,114062.03155867143,80302.87057139323,119688.55838988445,63227.44197406905,8,8
0.56,0.43,0.01,114452.75379863012,80360.35395737732,120134.8204388389,64201.33527763633,8,8
0.56,0.44,0.0,114848.59727956794,80420.0080884954,120586.69547808002,65179.9880866131,8,8
0.57,0.0,0.43,102822.65760468172,79979.66650771433,106629.8227875096,30751.916376277048,12,12
0.57,0.01,0.42,102928.80960084873,79949.39887828416,106758.7113879428,31157.21362627612,12,12
0.57,0.02,0.41,103042.78374613653,79921.21179235885,106896.37907176615,31568.83576810063,12,12
0.57,0.03,0.4,103164.55923684196,79895.10979934281,107042.80080975848,31986.735289558972,12,12
0.57,0.04,0.39,103294.11209885599,79871.0973537561,107197.94788970597,32410.864439434896,12,12
0.57,0.05,0.38,103431.41520609068,79849.17881311254,107361.78793825369,32841.175248580985,12,12
0.57,0.06,0.37,103576.43830836102,79829.35843577264,107534.2849537924,33277.61955067507,12,12
0.57,0.07,0.36,103729.1480686897,79811.64037877262,107715.39935034256,33720.149002627615,12,12
0.57,0.08,0.35,103889.50810992613,79796.02869563094,107905.08801230867,34168.71510462815,10,10
0.57,0.09,0.34,104057.4790704924,79782.527334134,108103.30435988547,34623.26921982068,10,10
0.57,0.1,0.33,104233.01866899464,79771.14013410296,108309.99842480992,35083.76259359831,10,10
0.57,0.11,0.32,104416.08177736317,79761.87082514273,108525.1169360666,35550.1463725084,10,10
0.57,0.12,0.31,104606.6205021168,79754.7230243761,108748.60341507358,36022.37162276069,10,10
0.57,0.13,0.3,104804.5842732805,79749.70023416397,108980.39827979995,36514.74419406234,10,10
0.57,0.14,0.29,105009.91994042878,79746.80583981461,109220.43895719782,37310.477522414,10,10
0.57,0.15,0.28,105222.57187527299,79746.04310728365,109468.6600032712,38113.583471287944,10,10
0.57,0.16,0.27,105442.48208016843,79747.41518086729,109724.99323005196,38923.95802162803,10,10
0.57,0.17,0.26,105669.59030187891,79750.92508089119,109989.3678387102,39741.49818685657,10,10
0.57,0.18,0.25,105903.83414990974,79756.57570139765,110261.7105579951,40566.10203172307,10,10
0.57,0.19,0.24,106145.14921869973,79764.36980783321,110541.94578717748,41397.668689363636,10,10
0.57,0.2,0.23,106393.46921295307,79774.31003473992,110829.99574265524,42236.09837663648,10,10
0.57,0.21,0.22,106648.72607538867,79786.39888345273,111125.78060737801,43081.29240779957,10,10
0.57,0.22,0.21,106910.85011619118,79800.63871980605,111429.21868225538,43933.15320659542,10,10
0.57,0.23,0.2,107179.77014346102,79817.03177185221,111740.22653872916,44791.58431680783,10,10
0.57,0.24,0.19,107455.41359398175,79835.58012759493,112058.7191717129,45656.49041135446,10,10
0.57,0.25,0.18,107737.70666365033,79856.28573274094,112384.6101521352,46527.777299978596,10,10
0.57,0.26,0.17,108026.5744369477,79879.1503884729,112717.81177836015,47405.351935602084,10,10
0.57,0.27,0.16,108321.94101486637,79904.17574924651,113058.235225803,48289.122419400344,10,10
0.57,0.28,0.15,108623.72964075122,79931.36332061554,113405.79069410713,49178.99800465998,10,10
0.57,0.29,0.14,108931.86282355638,79960.71445708776,113760.38755130114,50074.889099476946,9,9
0.57,0.3,0.13,109246.2624580665,79992.2303600151,114121.93447440841,50976.7072683532,9,9
0.57,0.31,0.12,109566.84994167977,80025.91207552153,114490.33958603948,51884.36523274728,9,9
0.57,0.32,0.11,109893.54628739918,80061.76049247198,114865.51058655375,52797.77687063391,9,9
0.57,0.33,0.1,110226.27223272735,80099.77634048567,115247.35488143428,53716.857215125085,9,9
0.57,0.34,0.09,110564.94834420805,80139.9601879973,115635.7797035765,54641.52245220475,9,9
0.57,0.35,0.08,110909.49511740603,80182.31244036953,116030.69223024542,55571.68991762679,9,9
0.57,0.36,0.07,111259.83307215979,80226.83333806008,116431.99969450974,56507.27809302439,9,9
0.57,0.37,0.06,111615.88284298762,80273.52295484679,116839.6094910111,57448.20660127865,9,9
0.57,0.38,0.05,111977.56526456536,80322.38119611425,117253.42927597387,58394.39620119077,9,9
0.57,0.39,0.04,112344.80145223385,80373.40779720501,117673.36706140534,59345.76878150212,9,9
0.57,0.4,0.03,112717.51287752835,80426.60232183871,118099.33130347662,60302.247354304214,9,9
0.57,0.41,0.02,113095.6214387533,80481.9641606027,118531.23098511173,61263.756047879026,9,9
0.57,0.42,0.01,113479.04952665583,80539.49252951673,118968.97569284568,62230.22009900911,9,9
0.57,0.43,0.0,113867.72008527533,80599.18646867537,119412.47568804202,63201.565844794764,9,9
0.58,0.0,0.42,102391.38519605207,80132.07999143099,106101.26939682226,29794.2744729032,12,12
0.58,0.01,0.41,102493.04999273058,80104.1113251718,106224.53977065704,30194.65405046189,12,12
0.58,0.02,0.4,102602.58971087218,80078.22400683547,106356.65066154496,30601.420367268933,12,12
0.58,0.03,0.39,102719.98457324349,80054.42244476911,106497.57826132259,31014.525730448862,12,12
0.58,0.04,0.38,102845.21157205926,80032.71095025407,106647.29500902677,31433.92218864124,12,12
0.58,0.05,0.37,102978.24448490105,80013.09373538267,106805.76960982077,31859.56155368584,12,12
0.58,0.06,0.36,103119.05390032665,79995.57491091178,106972.96706522914,32291.39542197439,12,12
0.58,0.07,0.35,103267.60725316075,79980.15848409531,107148.84871467168,32729.375195455446,12,12
0.58,0.08,0.34,103423.86886937993,79966.84835649698,107333.37228819377,33173.45210228028,12,12
0.58,0.09,0.33,103587.80002042309,79955.64832178476,107526.49197019613,33623.577217077545,12,12
0.58,0.1,0.32,103759.35898667989,79946.5620635094,107728.15847387497,34079.70148084732,11,11
0.58,0.11,0.31,103938.5011298327,79939.59315286827,107938.31912599342,34541.77572046401,11,11
0.58,0.12,0.3,104125.17897365421,79934.74504645697,108156.91796152042,35009.75066777985,11,11
0.58,0.13,0.29,104319.34229279394,79932.0210840106,108383.89582759114,35623.98230793449,11,11
