run,experiment,maxfreq,snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,method,attribution_units,attribution_sum,output_delta_from_baseline,completeness_error,completeness_relative_error,deletion_prediction_auc,deletion_linear_auc,deletion_area_between_curve,insertion_prediction_auc,insertion_linear_auc,insertion_area_between_curve,top_frequency_bin,top_frequency_hz,top_time_frame,top_time_s,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,744634.25,46212.95400000003,integrated_gradients,heat_flux,183794696192.0,230355.71875,183794465836.28125,797872.3811747403,443733.4609375,629449.609375,-185716.1484375,509298.3546875,629449.609375,-120151.25468750001,171,2296.875,197,0.8816964285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,near_onb_below_val0120,120,266907.6965,56993.7265625,209913.96993750002,integrated_gradients,heat_flux,-540351104.0,-363867.3046875,-539987236.6953125,1484.0224162461354,3340934.0610351562,238927.455078125,3102006.6059570312,3455062.2955078124,238927.455078125,3216134.8404296874,56,756.6964285714286,82,0.36830357142857145,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,near_onb_above_val0180,180,368978.105,348002.9375,20975.16749999998,integrated_gradients,heat_flux,-7976522752.0,-72858.09375,-7976449893.90625,109479.25595303198,4450802.0796875,384432.203125,4066369.8765625004,4212374.382031251,384432.203125,3827942.1789062507,169,2270.089285714286,1,0.006696428571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,false_negative_val0230,230,368978.105,215885.875,153092.22999999998,integrated_gradients,heat_flux,-241970080.0,-204975.15625,-241765104.84375,1179.4849154737503,3638908.4632812496,318373.625,3320534.8382812496,3566365.79296875,318373.625,3247992.16796875,169,2270.089285714286,137,0.6138392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,worst_prediction_val0134,134,266907.6965,27668.681640625,239239.01485937502,integrated_gradients,heat_flux,-307915008.0,-393192.349609375,-307521815.6503906,782.1154606794981,3264176.864550781,224264.900390625,3039911.964160156,2880661.6056640623,224264.900390625,2656396.7052734373,56,756.6964285714286,65,0.2924107142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,low_heatflux_val0060,60,20979.71604,16747.328125,4232.387914999999,integrated_gradients,heat_flux,-604303040.0,-404113.703125,-603898926.296875,1494.3787395154914,3229975.6260742187,218804.130859375,3011171.4952148437,3255583.8208984374,218804.130859375,3036779.6900390624,56,756.6964285714286,82,0.36830357142857145,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,117649.3984375,149258.29806250002,integrated_gradients,heat_flux,-1699316864.0,-444557.7890625,-1698872306.2109375,3821.4881124759563,454740.36484375,339917.34375,114823.02109375002,408797.640625,339917.34375,68880.296875,54,729.9107142857143,82,0.36830357142857145,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,371182.28125,2204.1762500000186,integrated_gradients,heat_flux,-2660604160.0,-191024.90625,-2660413135.09375,13927.048505455032,561313.6640625,466694.96875,94618.6953125,469618.5125,466694.96875,2923.5437500000116,167,2243.3035714285716,118,0.5290178571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,false_negative_val0229,229,368978.105,279889.03125,89089.07374999998,integrated_gradients,heat_flux,69310928.0,-282318.15625,69593246.15625,246.5064488966958,532860.6625,421028.75,111831.91249999998,467337.65,421028.75,46308.90000000002,167,2243.3035714285716,30,0.13616071428571427,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,worst_prediction_val0128,128,266907.6965,67786.0,199121.69650000002,integrated_gradients,heat_flux,-1171932160.0,-494421.1875,-1171437738.8125,2369.3113653477885,429464.9732421875,314988.52734375,114476.44589843752,409214.048046875,314988.52734375,94225.52070312499,54,729.9107142857143,45,0.203125,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,139726.34375,118746.62771,integrated_gradients,heat_flux,-1691619584.0,-422480.84375,-1691197103.15625,4003.014877893502,439447.604296875,350967.3046875,88480.29960937501,432616.17343749997,350967.3046875,81648.86874999997,54,729.9107142857143,198,0.8861607142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,near_onb_below_val0060,60,221505.1102,79352.25,142152.8602,integrated_gradients,heat_flux,-1164226304.0,-323701.03125,-1163902602.96875,3595.609808452688,2228765.3994140625,241202.53515625,1987562.8642578125,1847037.323046875,241202.53515625,1605834.787890625,56,756.6964285714286,33,0.14955357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,near_onb_above_val0120,120,427276.195,404879.125,22397.070000000007,integrated_gradients,heat_flux,-12367277056.0,1825.84375,-12367278881.84375,6773459.602906187,3080309.43359375,403966.40625,2676343.02734375,2644281.87734375,403966.40625,2240315.47109375,169,2270.089285714286,8,0.03794642857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,worst_prediction_val0067,67,221505.1102,7423.64501953125,214081.46518046875,integrated_gradients,heat_flux,-519444160.0,-395629.63623046875,-519048530.36376953,1311.9556343382849,2177130.3314697267,205237.98876953125,1971892.3427001955,1770179.0061035156,205237.98876953125,1564941.0173339844,56,756.6964285714286,17,0.078125,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,low_heatflux_val0180,180,57593.31665,96552.6171875,38959.3005375,integrated_gradients,heat_flux,-1195631360.0,-306500.6640625,-1195324859.3359375,3899.909525456014,2409123.47421875,249803.46875,2159320.00546875,1940150.8148437499,249803.46875,1690347.3460937499,56,756.6964285714286,33,0.14955357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,high_heatflux_val0300,300,859343.9142,723661.625,135682.2892,integrated_gradients,heat_flux,-386726920192.0,320608.34375,-386727240800.34375,1206229.4957048937,4056019.46875,563357.859375,3492661.609375,3272411.92890625,563357.859375,2709054.06953125,169,2270.089285714286,70,0.31473214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,80287.046875,141218.063325,integrated_gradients,heat_flux,2238036992.0,-260363.765625,2238297355.765625,8596.808201758105,465763.7490234375,210468.12109375,255295.6279296875,501209.377734375,210468.12109375,290741.256640625,54,729.9107142857143,87,0.390625,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,426372.21875,903.976250000007,integrated_gradients,heat_flux,49315786752.0,85721.40625,49315701030.59375,575302.053337392,589731.93125,383504.40625,206227.52500000002,590164.9625,383504.40625,206660.55625000002,167,2243.3035714285716,7,0.033482142857142856,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,worst_prediction_val0065,65,221505.1102,-2410.81201171875,223915.92221171875,integrated_gradients,heat_flux,772628672.0,-343061.62451171875,772971733.6245117,2253.157095972731,475630.8948608398,169125.69409179688,306505.20076904295,474133.7095458984,169125.69409179688,305008.01545410155,54,729.9107142857143,87,0.390625,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,86233.96875,28640.6521,integrated_gradients,heat_flux,2243412224.0,-254416.84375,2243666640.84375,8818.86044875419,448565.6951171875,213438.12109375,235127.5740234375,478450.438671875,213438.12109375,265012.317578125,54,729.9107142857143,119,0.5334821428571429,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,806195.8125,53148.1017,integrated_gradients,heat_flux,803317088256.0,465545.0,803316622711.0,1725540.2221289028,615545.1609375001,573410.8125,42134.34843750007,694709.9171875,573410.8125,121299.10468750005,167,2243.3035714285716,70,0.31473214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,near_onb_below_val0180,180,315466.1173,161554.265625,153911.85167499998,integrated_gradients,heat_flux,-899785984.0,-280147.859375,-899505836.140625,3210.8253054204692,2759356.938671875,301628.4609375,2457728.477734375,1909452.4273437501,301628.4609375,1607823.9664062501,56,756.6964285714286,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,near_onb_above_val0240,240,489453.9981,427414.21875,62039.779350000026,integrated_gradients,heat_flux,-18272983040.0,-14287.90625,-18272968752.09375,1278911.5796510596,3901045.4468750004,434558.75,3466486.6968750004,2739075.246875,434558.75,2304516.496875,169,2270.089285714286,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,false_negative_val0292,292,489453.9981,355194.3125,134259.68560000003,integrated_gradients,heat_flux,-1488332288.0,-86507.8125,-1488245780.1875,17203.599734850537,3281685.94140625,398448.640625,2883237.30078125,2762677.7234375,398448.640625,2364229.0828125,168,2256.6964285714284,146,0.6540178571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,worst_prediction_val0015,15,0.000328047,235406.203125,235406.202796953,integrated_gradients,heat_flux,-236805616.0,-206295.921875,-236599320.078125,1146.8928611273595,2095542.295703125,338554.4765625,1756987.819140625,1866981.84140625,338554.4765625,1528427.36484375,56,756.6964285714286,9,0.04241071428571429,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,low_heatflux_val0000,0,0.000328047,65043.828125,65043.827796953,integrated_gradients,heat_flux,-782310464.0,-376658.296875,-781933805.703125,2075.9765872424737,2505445.267578125,253373.4140625,2252071.853515625,1718387.3976562498,253373.4140625,1465013.9835937498,56,756.6964285714286,33,0.14955357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,258253.15625,57212.96104999998,integrated_gradients,heat_flux,3504749568.0,-217711.96875,3504967279.96875,16099.102406232547,502209.45859375,367116.171875,135093.28671875002,540845.1234375,367116.171875,173728.95156249998,55,743.3035714285714,52,0.234375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,503228.625,13774.626899999974,integrated_gradients,heat_flux,35116466176.0,27263.5,35116438912.5,1288038.5464998991,616115.82890625,489586.578125,126529.25078124995,579133.6609375,489586.578125,89547.08281249995,167,2243.3035714285716,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,worst_prediction_val0208,208,315466.1173,99471.6875,215994.42979999998,integrated_gradients,heat_flux,887224128.0,-376493.4375,887600621.4375,2357.546063302896,505719.78046875,287724.453125,217995.32734375,500941.4796875,287724.453125,213217.0265625,55,743.3035714285714,151,0.6763392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,163196.03125,163196.030921953,integrated_gradients,heat_flux,3058089728.0,-312769.09375,3058402497.09375,9778.467752118651,489008.236328125,319590.7734375,169417.462890625,510903.83828125003,319590.7734375,191313.06484375003,55,743.3035714285714,151,0.6763392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,762346.75,63925.45400000003,integrated_gradients,heat_flux,119729070080.0,286381.625,119728783698.375,418074.2521395184,639695.6859375,619138.8125,20556.873437499977,638792.871875,619138.8125,19654.059374999953,167,2243.3035714285716,125,0.5602678571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,near_onb_below_val0120,120,266907.6965,146702.296875,120205.39962500002,integrated_gradients,heat_flux,1806119.25,-279011.546875,2085130.796875,7.473277791650536,1855300.42421875,286209.1875,1569091.23671875,1463672.40390625,286209.1875,1177463.21640625,56,756.6964285714286,81,0.3638392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,near_onb_above_val0180,180,368978.105,385708.9375,16730.83250000002,integrated_gradients,heat_flux,-18041292800.0,-40004.90625,-18041252795.09375,450976.00485174864,3447024.9671875,405711.796875,3041313.1703125,2656600.84609375,405711.796875,2250889.04921875,170,2283.4821428571427,1,0.006696428571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,false_negative_val0238,238,368978.105,252385.1875,116592.91749999998,integrated_gradients,heat_flux,9220234240.0,-173328.65625,9220407568.65625,53196.094449363445,2782431.589453125,339049.3671875,2443382.222265625,2021283.0,339049.3671875,1682233.6328125,168,2256.6964285714284,69,0.31026785714285715,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,worst_prediction_val0135,135,266907.6965,-30047.376953125,296955.073453125,integrated_gradients,heat_flux,-1957281.0,-455761.220703125,-1501519.779296875,3.294531678189749,1769612.7007324218,197833.0927734375,1571779.6079589843,1375089.2002929687,197833.0927734375,1177256.1075195312,56,756.6964285714286,90,0.40401785714285715,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,low_heatflux_val0060,60,20979.71604,-16871.802734375,37851.518774375,integrated_gradients,heat_flux,5817922.5,-442585.646484375,6260508.146484375,14.145303166096678,1911797.2279785154,204420.9501953125,1707376.277783203,1397826.185253906,204420.9501953125,1193405.2350585936,56,756.6964285714286,170,0.7611607142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,149228.28125,117679.41525000002,integrated_gradients,heat_flux,163987.625,-752483.59375,916471.21875,1.2179285055010542,613578.36015625,525478.328125,88100.03203124995,588231.1140625,525478.328125,62752.78593749995,55,743.3035714285714,207,0.9263392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,376184.40625,7206.301250000019,integrated_gradients,heat_flux,-16762939392.0,-525527.46875,-16762413864.53125,31896.361011160276,842751.6296875,638954.03125,203797.59843749995,596171.5953125,638954.03125,-42782.43593749998,167,2243.3035714285716,165,0.7388392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,false_negative_val0230,230,368978.105,264708.4375,104269.66749999998,integrated_gradients,heat_flux,-2402059776.0,-637003.4375,-2401422772.5625,3769.8741187130563,797651.71875,583195.0625,214456.65625,604268.8859375,583195.0625,21073.823437500047,167,2243.3035714285716,143,0.640625,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,worst_prediction_val0133,133,266907.6965,-15597.314453125,282505.010953125,integrated_gradients,heat_flux,-2387500.0,-917309.189453125,-1470190.810546875,1.6027211189537556,625540.2158203125,443058.39453125,182481.8212890625,534696.872265625,443058.39453125,91638.47773437505,54,729.9107142857143,198,0.8861607142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
