snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,method,attribution_units,attribution_sum,output_delta_from_baseline,completeness_error,completeness_relative_error,deletion_prediction_auc,deletion_linear_auc,deletion_area_between_curve,insertion_prediction_auc,insertion_linear_auc,insertion_area_between_curve,top_frequency_bin,top_frequency_hz,top_time_frame,top_time_s
-12,3,alexnet,low_heatflux_val0000,0,0.000328047,153871.546875,153871.546546953,integrated_gradients,heat_flux,-122462608.0,-236324.421875,-122226283.578125,517.1970065911115,2080517.8078124998,272033.796875,1808484.0109374998,1744624.25546875,272033.796875,1472590.45859375,56,756.6964285714286,49,0.22098214285714285
-12,3,alexnet,low_heatflux_val0000,0,0.000328047,153871.546875,153871.546546953,grad_cam,relative_importance,nan,-236324.421875,nan,nan,1483782.7515625,272033.796875,1211748.9546875,1097713.97421875,272033.796875,825680.1773437499,215,2886.160714285714,215,0.9620535714285714
-12,3,alexnet,low_heatflux_val0000,0,0.000328047,153871.546875,153871.546546953,group_occlusion,heat_flux_change,nan,-236324.421875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-12,3,alexnet,high_heatflux_val0300,300,698421.296,694479.0625,3942.233499999973,integrated_gradients,heat_flux,-131564969984.0,304283.09375,-131565274267.09375,432377.8644606138,3785161.1734375,542337.859375,3242823.3140625,3564482.82421875,542337.859375,3022144.96484375,170,2283.4821428571427,10,0.046875
-12,3,alexnet,high_heatflux_val0300,300,698421.296,694479.0625,3942.233499999973,grad_cam,relative_importance,nan,304283.09375,nan,nan,2073473.1328125,542337.859375,1531135.2734375,2259220.49609375,542337.859375,1716882.63671875,0,6.696428571428571,0,0.002232142857142857
-12,3,alexnet,high_heatflux_val0300,300,698421.296,694479.0625,3942.233499999973,group_occlusion,heat_flux_change,nan,304283.09375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-16,1,rf,near_onb_below_val0120,120,266907.6965,97177.03125,169730.66525000002,group_occlusion,heat_flux_change,nan,-90511.65625,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,168,0.7522321428571429
-16,1,rf,near_onb_above_val0180,180,368978.105,360538.8125,8439.292499999981,group_occlusion,heat_flux_change,nan,172850.125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-16,1,rf,false_negative_val0236,236,368978.105,306738.1875,62239.91749999998,group_occlusion,heat_flux_change,nan,119049.5,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-16,1,rf,worst_prediction_val0128,128,266907.6965,92697.21875,174210.47775000002,group_occlusion,heat_flux_change,nan,-94991.46875,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,0,0.002232142857142857
-16,1,rf,low_heatflux_val0060,60,20979.71604,107743.203125,86763.487085,group_occlusion,heat_flux_change,nan,-79945.484375,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,112,0.5022321428571429
-16,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,84169.8125,182737.88400000002,integrated_gradients,heat_flux,-666258432.0,-773655.4375,-665484776.5625,860.182381336265,584608.8962890625,470990.52734375,113618.36894531245,527497.560546875,470990.52734375,56507.033203125,54,729.9107142857143,198,0.8861607142857143
-16,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,84169.8125,182737.88400000002,group_occlusion,heat_flux_change,nan,-773655.4375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,384888.65625,15910.551250000019,integrated_gradients,heat_flux,-4040311040.0,-472936.59375,-4039838103.40625,8542.029009372358,777566.6515625,621358.65625,156207.99531250005,588499.7609375,621358.65625,-32858.89531249995,166,2229.910714285714,0,0.002232142857142857
-16,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,384888.65625,15910.551250000019,group_occlusion,heat_flux_change,nan,-472936.59375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-16,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,274117.125,94860.97999999998,integrated_gradients,heat_flux,1060687424.0,-583708.125,1061271132.125,1818.153776984002,694005.6390625001,565971.21875,128034.4203125001,610129.496875,565971.21875,44158.27812499995,167,2243.3035714285716,142,0.6361607142857143
-16,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,274117.125,94860.97999999998,group_occlusion,heat_flux_change,nan,-583708.125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-16,1,cnntf_v2_gap,worst_prediction_val0142,142,266907.6965,37312.203125,229595.49337500002,integrated_gradients,heat_flux,-390529056.0,-820513.046875,-389708542.953125,474.9571556934605,615740.385546875,447568.41796875,168171.96757812495,527244.866796875,447568.41796875,79676.44882812502,54,729.9107142857143,167,0.7477678571428571
-16,1,cnntf_v2_gap,worst_prediction_val0142,142,266907.6965,37312.203125,229595.49337500002,group_occlusion,heat_flux_change,nan,-820513.046875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-16,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,100717.4609375,79737.7448975,integrated_gradients,heat_flux,-653382080.0,-757107.7890625,-652624972.2109375,861.9974350271315,584618.8828125,479270.4609375,105348.421875,517611.32890624995,479270.4609375,38340.86796874995,54,729.9107142857143,198,0.8861607142857143
-16,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,100717.4609375,79737.7448975,group_occlusion,heat_flux_change,nan,-757107.7890625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-16,1,alexnet,near_onb_below_val0120,120,266907.6965,59468.6171875,207439.07931250002,integrated_gradients,heat_flux,-349722432.0,-416613.8203125,-349305818.1796875,838.4403040630647,2970374.3852539062,267775.611328125,2702598.7739257812,2545480.819726562,267775.611328125,2277705.208398437,56,756.6964285714286,81,0.3638392857142857
-16,1,alexnet,near_onb_below_val0120,120,266907.6965,59468.6171875,207439.07931250002,grad_cam,relative_importance,nan,-416613.8203125,nan,nan,2334156.769628906,267775.611328125,2066381.1583007812,1905911.6197265624,267775.611328125,1638136.0083984374,84,1131.6964285714287,215,0.9620535714285714
-16,1,alexnet,near_onb_below_val0120,120,266907.6965,59468.6171875,207439.07931250002,group_occlusion,heat_flux_change,nan,-416613.8203125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,1,alexnet,near_onb_above_val0180,180,368978.105,362213.96875,6764.136249999981,integrated_gradients,heat_flux,-5849099776.0,-113868.46875,-5848985907.53125,51366.15932170643,4253594.96015625,419148.734375,3834446.22578125,3849801.39375,419148.734375,3430652.659375,169,2270.089285714286,0,0.002232142857142857
-16,1,alexnet,near_onb_above_val0180,180,368978.105,362213.96875,6764.136249999981,grad_cam,relative_importance,nan,-113868.46875,nan,nan,2780348.86640625,419148.734375,2361200.13203125,2671578.06875,419148.734375,2252429.334375,140,1881.6964285714287,0,0.002232142857142857
-16,1,alexnet,near_onb_above_val0180,180,368978.105,362213.96875,6764.136249999981,group_occlusion,heat_flux_change,nan,-113868.46875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,1,alexnet,false_negative_val0230,230,368978.105,213342.703125,155635.40187499998,integrated_gradients,heat_flux,-471705824.0,-262739.734375,-471443084.265625,1794.3349352433668,3104326.2808593754,344712.3984375,2759613.8824218754,3145122.27578125,344712.3984375,2800409.87734375,169,2270.089285714286,138,0.6183035714285714
-16,1,alexnet,false_negative_val0230,230,368978.105,213342.703125,155635.40187499998,grad_cam,relative_importance,nan,-262739.734375,nan,nan,2165423.755859375,344712.3984375,1820711.357421875,1627185.18203125,344712.3984375,1282472.78359375,158,2122.7678571428573,215,0.9620535714285714
-16,1,alexnet,false_negative_val0230,230,368978.105,213342.703125,155635.40187499998,group_occlusion,heat_flux_change,nan,-262739.734375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,1,alexnet,worst_prediction_val0134,134,266907.6965,5562.62744140625,261345.06905859377,integrated_gradients,heat_flux,-218224800.0,-470519.81005859375,-217754280.1899414,462.7951374944755,2844524.633874512,240822.45874023438,2603702.1751342774,2516480.8059326173,240822.45874023438,2275658.347192383,56,756.6964285714286,81,0.3638392857142857
-16,1,alexnet,worst_prediction_val0134,134,266907.6965,5562.62744140625,261345.06905859377,grad_cam,relative_importance,nan,-470519.81005859375,nan,nan,2004493.6901245117,240822.45874023438,1763671.2313842773,1915533.4684326171,240822.45874023438,1674711.0096923828,46,622.7678571428571,215,0.9620535714285714
-16,1,alexnet,worst_prediction_val0134,134,266907.6965,5562.62744140625,261345.06905859377,group_occlusion,heat_flux_change,nan,-470519.81005859375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,1,alexnet,low_heatflux_val0060,60,20979.71604,58291.1328125,37311.4167725,integrated_gradients,heat_flux,-360627968.0,-417791.3046875,-360210176.6953125,862.1772943904203,2922161.3192382813,267187.166015625,2654974.1532226563,2872764.3720703125,267187.166015625,2605577.2060546875,56,756.6964285714286,34,0.15401785714285715
-16,1,alexnet,low_heatflux_val0060,60,20979.71604,58291.1328125,37311.4167725,grad_cam,relative_importance,nan,-417791.3046875,nan,nan,1950574.4004882812,267187.166015625,1683387.2344726562,2034892.5470703125,267187.166015625,1767705.3810546875,121,1627.232142857143,215,0.9620535714285714
-16,1,alexnet,low_heatflux_val0060,60,20979.71604,58291.1328125,37311.4167725,group_occlusion,heat_flux_change,nan,-417791.3046875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,2,rf,near_onb_below_val0060,60,221505.1102,87704.7421875,133800.3680125,group_occlusion,heat_flux_change,nan,-109598.9140625,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,0,0.002232142857142857
-16,2,rf,near_onb_above_val0120,120,427276.195,390176.25,37099.94500000001,group_occlusion,heat_flux_change,nan,192872.59375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,2,rf,worst_prediction_val0061,61,221505.1102,65440.95703125,156064.15316875,group_occlusion,heat_flux_change,nan,-131862.69921875,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,56,0.25223214285714285
-16,2,rf,low_heatflux_val0180,180,57593.31665,184000.015625,126406.698975,group_occlusion,heat_flux_change,nan,-13303.640625,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,168,0.7522321428571429
-16,2,rf,high_heatflux_val0300,300,859343.9142,751755.6875,107588.2267,group_occlusion,heat_flux_change,nan,554452.03125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,66019.0625,155486.0477,integrated_gradients,heat_flux,776887168.0,-103896.390625,776991064.390625,7478.518355801882,409620.874609375,117967.1875,291653.687109375,434161.493359375,117967.1875,316194.305859375,55,743.3035714285714,199,0.890625
-16,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,66019.0625,155486.0477,group_occlusion,heat_flux_change,nan,-103896.390625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,435147.4375,7871.242499999993,integrated_gradients,heat_flux,36514361344.0,265231.984375,36514096112.015625,137668.5251518909,512634.52890624997,302531.5390625,210102.98984374997,526285.226953125,302531.5390625,223753.68789062498,167,2243.3035714285716,7,0.033482142857142856
-16,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,435147.4375,7871.242499999993,group_occlusion,heat_flux_change,nan,265231.984375,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,56,0.25223214285714285
-16,2,cnntf_v2_gap,worst_prediction_val0109,109,221505.1102,33957.23046875,187547.87973125,integrated_gradients,heat_flux,313872352.0,-135958.22265625,314008310.22265625,2309.5941097772306,360804.587109375,101937.71875,258866.868359375,458200.844921875,101937.71875,356263.126171875,55,743.3035714285714,190,0.8504464285714286
-16,2,cnntf_v2_gap,worst_prediction_val0109,109,221505.1102,33957.23046875,187547.87973125,group_occlusion,heat_flux_change,nan,-135958.22265625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,87397.8046875,29804.4880375,integrated_gradients,heat_flux,812976128.0,-82517.6484375,813058645.6484375,9853.14852087986,413735.5853515625,128657.73046875,285077.8548828125,453827.28828125005,128657.73046875,325169.55781250005,55,743.3035714285714,199,0.890625
-16,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,87397.8046875,29804.4880375,group_occlusion,heat_flux_change,nan,-82517.6484375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,786701.6875,72642.2267,integrated_gradients,heat_flux,404108640256.0,616786.234375,404108023469.7656,655183.2724983805,523059.33828125,478308.3828125,44750.95546874998,607313.962890625,478308.3828125,129005.580078125,173,2323.660714285714,70,0.31473214285714285
-16,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,786701.6875,72642.2267,group_occlusion,heat_flux_change,nan,616786.234375,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,112,0.5022321428571429
-16,2,alexnet,near_onb_below_val0060,60,221505.1102,81249.359375,140255.750825,integrated_gradients,heat_flux,-727750.0,-313260.046875,-414489.953125,1.3231497513322972,1534620.4880859375,237879.37109375,1296741.1169921875,1280492.381640625,237879.37109375,1042613.010546875,56,756.6964285714286,80,0.359375
-16,2,alexnet,near_onb_below_val0060,60,221505.1102,81249.359375,140255.750825,grad_cam,relative_importance,nan,-313260.046875,nan,nan,1325830.3068359375,237879.37109375,1087950.9357421875,1147836.212890625,237879.37109375,909956.841796875,215,2886.160714285714,215,0.9620535714285714
-16,2,alexnet,near_onb_below_val0060,60,221505.1102,81249.359375,140255.750825,group_occlusion,heat_flux_change,nan,-313260.046875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,2,alexnet,near_onb_above_val0120,120,427276.195,441624.8125,14348.617499999993,integrated_gradients,heat_flux,-2821275648.0,47115.40625,-2821322763.40625,59881.10870648069,2495292.64375,418067.421875,2077225.2218749998,2148764.20078125,418067.421875,1730696.77890625,168,2256.6964285714284,8,0.03794642857142857
-16,2,alexnet,near_onb_above_val0120,120,427276.195,441624.8125,14348.617499999993,grad_cam,relative_importance,nan,47115.40625,nan,nan,1787920.89375,418067.421875,1369853.471875,1669961.05078125,418067.421875,1251893.62890625,139,1868.3035714285713,0,0.002232142857142857
-16,2,alexnet,near_onb_above_val0120,120,427276.195,441624.8125,14348.617499999993,group_occlusion,heat_flux_change,nan,47115.40625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-16,2,alexnet,worst_prediction_val0069,69,221505.1102,3407.231689453125,218097.87851054687,integrated_gradients,heat_flux,-4798060.0,-391102.1745605469,-4406957.825439453,11.268047359724429,1470599.9607116699,198958.26110839844,1271641.6996032714,1212318.179772949,198958.26110839844,1013359.9186645506,56,756.6964285714286,73,0.328125
-16,2,alexnet,worst_prediction_val0069,69,221505.1102,3407.231689453125,218097.87851054687,grad_cam,relative_importance,nan,-391102.1745605469,nan,nan,1237881.4138366699,198958.26110839844,1038923.1527282714,1044096.8016479493,198958.26110839844,845138.5405395508,215,2886.160714285714,215,0.9620535714285714
-16,2,alexnet,worst_prediction_val0069,69,221505.1102,3407.231689453125,218097.87851054687,group_occlusion,heat_flux_change,nan,-391102.1745605469,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-16,2,alexnet,low_heatflux_val0180,180,57593.31665,64056.1953125,6462.878662499999,integrated_gradients,heat_flux,6660449.0,-330453.2109375,6990902.2109375,21.15549790272644,1701703.1974609373,229282.87109375,1472420.3263671873,1338894.456640625,229282.87109375,1109611.585546875,56,756.6964285714286,80,0.359375
-16,2,alexnet,low_heatflux_val0180,180,57593.31665,64056.1953125,6462.878662499999,grad_cam,relative_importance,nan,-330453.2109375,nan,nan,1421023.9474609375,229282.87109375,1191741.0763671875,1163500.887890625,229282.87109375,934218.016796875,215,2886.160714285714,215,0.9620535714285714
-16,2,alexnet,low_heatflux_val0180,180,57593.31665,64056.1953125,6462.878662499999,group_occlusion,heat_flux_change,nan,-330453.2109375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,2,alexnet,high_heatflux_val0300,300,859343.9142,763257.8125,96086.1017,integrated_gradients,heat_flux,-187646771200.0,368748.40625,-187647139948.40625,508875.79923853907,3304008.8140625,578884.203125,2725124.6109375,2666217.53515625,578884.203125,2087333.33203125,169,2270.089285714286,65,0.2924107142857143
-16,2,alexnet,high_heatflux_val0300,300,859343.9142,763257.8125,96086.1017,grad_cam,relative_importance,nan,368748.40625,nan,nan,2152473.3578125,578884.203125,1573589.1546875,2642040.90078125,578884.203125,2063156.69765625,0,6.696428571428571,0,0.002232142857142857
-16,2,alexnet,high_heatflux_val0300,300,859343.9142,763257.8125,96086.1017,group_occlusion,heat_flux_change,nan,368748.40625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-16,3,rf,near_onb_below_val0180,180,315466.1173,272994.75,42471.36729999998,group_occlusion,heat_flux_change,nan,104249.703125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,112,0.5022321428571429
-16,3,rf,near_onb_above_val0240,240,489453.9981,560436.0,70982.00189999997,group_occlusion,heat_flux_change,nan,391690.953125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-16,3,rf,worst_prediction_val0201,201,315466.1173,128078.1328125,187387.98448749998,group_occlusion,heat_flux_change,nan,-40666.9140625,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,0,0.002232142857142857
-16,3,rf,low_heatflux_val0000,0,0.000328047,129925.8515625,129925.851234453,group_occlusion,heat_flux_change,nan,-38819.1953125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-16,3,rf,high_heatflux_val0300,300,698421.296,776329.875,77908.57900000003,group_occlusion,heat_flux_change,nan,607584.828125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-16,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,278631.09375,36835.02354999998,integrated_gradients,heat_flux,733161792.0,-510272.46875,733672064.46875,1437.8045248374965,664735.01796875,533767.453125,130967.56484374998,575580.915625,533767.453125,41813.46250000002,55,743.3035714285714,59,0.265625
-16,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,278631.09375,36835.02354999998,group_occlusion,heat_flux_change,nan,-510272.46875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-16,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,503230.21875,13776.220649999974,integrated_gradients,heat_flux,40529723392.0,-285673.34375,40530009065.34375,141875.36202472076,806864.3078125,646066.9375,160797.37031250005,565913.2546875,646066.9375,-80153.68281250005,167,2243.3035714285716,19,0.08705357142857142
-16,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,503230.21875,13776.220649999974,group_occlusion,heat_flux_change,nan,-285673.34375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,3,cnntf_v2_gap,worst_prediction_val0015,15,0.000328047,250113.796875,250113.796546953,integrated_gradients,heat_flux,382996800.0,-538789.765625,383535589.765625,711.8464644938475,647349.7816406251,519507.2890625,127842.4925781251,575598.48671875,519507.2890625,56091.19765624998,55,743.3035714285714,207,0.9263392857142857
-16,3,cnntf_v2_gap,worst_prediction_val0015,15,0.000328047,250113.796875,250113.796546953,group_occlusion,heat_flux_change,nan,-538789.765625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-16,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,152612.28125,152612.280921953,integrated_gradients,heat_flux,868506432.0,-636291.28125,869142723.28125,1365.951017863723,630525.44609375,470754.421875,159771.02421874995,576100.95,470754.421875,105346.52812499995,55,743.3035714285714,198,0.8861607142857143
-16,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,152612.28125,152612.280921953,group_occlusion,heat_flux_change,nan,-636291.28125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-16,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,752815.0,54393.70400000003,integrated_gradients,heat_flux,-120555970560.0,-36088.5625,-120555934471.4375,3340557.9529923783,816584.696875,770859.40625,45725.29062500002,634740.90625,770859.40625,-136118.5,167,2243.3035714285716,182,0.8147321428571429
-16,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,752815.0,54393.70400000003,group_occlusion,heat_flux_change,nan,-36088.5625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-16,3,alexnet,near_onb_below_val0180,180,315466.1173,203983.765625,111482.35167499998,integrated_gradients,heat_flux,103181776.0,-147219.328125,103328995.328125,701.871124152877,2524768.348828125,277593.1796875,2247175.169140625,2294079.70625,277593.1796875,2016486.5265624998,54,729.9107142857143,59,0.265625
-16,3,alexnet,near_onb_below_val0180,180,315466.1173,203983.765625,111482.35167499998,grad_cam,relative_importance,nan,-147219.328125,nan,nan,1600754.948828125,277593.1796875,1323161.769140625,1088058.1593749998,277593.1796875,810464.9796874998,215,2886.160714285714,215,0.9620535714285714
-16,3,alexnet,near_onb_below_val0180,180,315466.1173,203983.765625,111482.35167499998,group_occlusion,heat_flux_change,nan,-147219.328125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-16,3,alexnet,near_onb_above_val0240,240,489453.9981,434905.5,54548.498100000026,integrated_gradients,heat_flux,-11394562048.0,83702.40625,-11394645750.40625,136132.8337010174,4024899.6640625,393055.359375,3631844.3046875,3181864.68359375,393055.359375,2788809.32421875,168,2256.6964285714284,18,0.08258928571428571
-16,3,alexnet,near_onb_above_val0240,240,489453.9981,434905.5,54548.498100000026,grad_cam,relative_importance,nan,83702.40625,nan,nan,2420303.3953125,393055.359375,2027248.0359375002,2114962.95234375,393055.359375,1721907.5929687498,139,1868.3035714285713,0,0.002232142857142857
-16,3,alexnet,near_onb_above_val0240,240,489453.9981,434905.5,54548.498100000026,group_occlusion,heat_flux_change,nan,83702.40625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-16,3,alexnet,worst_prediction_val0005,5,0.000328047,253381.078125,253381.077796953,integrated_gradients,heat_flux,-2091032.0,-97822.015625,-1993209.984375,20.37588340048069,2167691.248828125,302292.1796875,1865399.0691406252,2166239.025,302292.1796875,1863946.8453125,54,729.9107142857143,57,0.25669642857142855
-16,3,alexnet,worst_prediction_val0005,5,0.000328047,253381.078125,253381.077796953,grad_cam,relative_importance,nan,-97822.015625,nan,nan,1362337.508203125,302292.1796875,1060045.328515625,1173894.925,302292.1796875,871602.7453125,215,2886.160714285714,215,0.9620535714285714
-16,3,alexnet,worst_prediction_val0005,5,0.000328047,253381.078125,253381.077796953,group_occlusion,heat_flux_change,nan,-97822.015625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,3,alexnet,low_heatflux_val0000,0,0.000328047,90564.265625,90564.265296953,integrated_gradients,heat_flux,34211024.0,-260638.828125,34471662.828125,132.2583556567892,2351684.640625,220883.515625,2130801.125,2180794.19296875,220883.515625,1959910.67734375,56,756.6964285714286,55,0.24776785714285715
-16,3,alexnet,low_heatflux_val0000,0,0.000328047,90564.265625,90564.265296953,grad_cam,relative_importance,nan,-260638.828125,nan,nan,1202867.6734375,220883.515625,981984.1578124999,1197601.35546875,220883.515625,976717.83984375,215,2886.160714285714,215,0.9620535714285714
-16,3,alexnet,low_heatflux_val0000,0,0.000328047,90564.265625,90564.265296953,group_occlusion,heat_flux_change,nan,-260638.828125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-16,3,alexnet,high_heatflux_val0300,300,698421.296,680836.6875,17584.608499999973,integrated_gradients,heat_flux,53212160000.0,329633.59375,53211830366.40625,161427.20698171027,4543133.3953125,516020.484375,4027112.9109375,3689145.50859375,516020.484375,3173125.02421875,169,2270.089285714286,10,0.046875
-16,3,alexnet,high_heatflux_val0300,300,698421.296,680836.6875,17584.608499999973,grad_cam,relative_importance,nan,329633.59375,nan,nan,2436605.5015625,516020.484375,1920585.0171875,2260336.43984375,516020.484375,1744315.95546875,196,2631.6964285714284,0,0.002232142857142857
-16,3,alexnet,high_heatflux_val0300,300,698421.296,680836.6875,17584.608499999973,group_occlusion,heat_flux_change,nan,329633.59375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-20,1,rf,near_onb_below_val0120,120,266907.6965,96687.5859375,170220.11056250002,group_occlusion,heat_flux_change,nan,-115089.6796875,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,56,0.25223214285714285
-20,1,rf,near_onb_above_val0180,180,368978.105,364708.8125,4269.292499999981,group_occlusion,heat_flux_change,nan,152931.546875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-20,1,rf,false_negative_val0230,230,368978.105,307570.0,61408.10499999998,group_occlusion,heat_flux_change,nan,95792.734375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,112,0.5022321428571429
-20,1,rf,worst_prediction_val0134,134,266907.6965,95291.2265625,171616.46993750002,group_occlusion,heat_flux_change,nan,-116486.0390625,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,168,0.7522321428571429
-20,1,rf,low_heatflux_val0060,60,20979.71604,108005.734375,87026.018335,group_occlusion,heat_flux_change,nan,-103771.53125,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,56,0.25223214285714285
-20,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,105472.828125,161434.86837500002,integrated_gradients,heat_flux,1927608704.0,-565566.109375,1928174270.109375,3409.2818472453664,556043.963671875,388255.8046875,167788.15898437495,506733.03359375,388255.8046875,118477.22890624998,55,743.3035714285714,199,0.890625
-20,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,105472.828125,161434.86837500002,group_occlusion,heat_flux_change,nan,-565566.109375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-20,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,386623.5625,17645.45750000002,integrated_gradients,heat_flux,24305793024.0,-284415.375,24306077439.375,85459.78725438102,639381.88984375,528831.171875,110550.71796875005,571182.5453125,528831.171875,42351.37343749998,167,2243.3035714285716,199,0.890625
-20,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,386623.5625,17645.45750000002,group_occlusion,heat_flux_change,nan,-284415.375,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,168,0.7522321428571429
-20,1,cnntf_v2_gap,false_negative_val0229,229,368978.105,275165.03125,93813.07374999998,integrated_gradients,heat_flux,5439863808.0,-395873.90625,5440259681.90625,13742.405336689832,630554.978125,473103.0625,157451.91562500002,618138.78125,473103.0625,145035.71875,166,2229.910714285714,47,0.21205357142857142
