experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,spectrum_method,spectrum_unit,peak_850_1200_psd,peak_850_1200_hz,peak_1250_1650_psd,peak_1250_1650_hz,peak_2100_2500_psd,peak_2100_2500_hz
2025.07.09_0.3_1,index=1.0,48,48.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0048.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.040766268988249e-10,947.4609375,3.102885433073003e-11,1356.591796875,3.572692527998926e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,49,49.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0049.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.066507200039067e-10,947.4609375,3.531462426478548e-11,1356.591796875,3.0791200768356334e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,50,50.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0050.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0760060916878813e-10,947.4609375,2.588449171380638e-11,1270.458984375,3.2488817630558086e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,51,51.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0051.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,8.774970289144558e-11,947.4609375,2.415509146369151e-11,1270.458984375,3.061925409438496e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,52,52.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0052.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0575400404594022e-10,947.4609375,3.127350048574046e-11,1356.591796875,3.030021257564085e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,53,53.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0053.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0532813534483619e-10,947.4609375,3.0766101287753154e-11,1270.458984375,2.8030279989357668e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,54,54.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0054.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1490045754977925e-10,947.4609375,2.767413068885254e-11,1356.591796875,3.244653097957218e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,55,55.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0055.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.708652466497805e-11,947.4609375,2.951537425475554e-11,1270.458984375,3.217458982653531e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,56,56.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0056.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,8.88320560220965e-11,947.4609375,2.945485668003406e-11,1270.458984375,3.288585609778195e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,57,57.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0057.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.082576108389501e-10,947.4609375,2.7156843686662546e-11,1270.458984375,3.336593741142334e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,58,58.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0058.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.847915881578299e-11,947.4609375,2.631344221870374e-11,1356.591796875,3.0704343565285797e-11,2153.3203125
2025.07.09_0.3_1,index=1.0,59,59.0,1,6.98060403920294e-05,6.98060403920294e-05_src-index=1.0_chunk-0059.npy,442169.29243200656,1.5787175090356064e-10,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.622189657134792e-11,947.4609375,2.750995485620974e-11,1356.591796875,3.1947048279382416e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,0,0.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0000.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0838765498439239e-10,947.4609375,2.697895989343578e-11,1270.458984375,4.432003512301186e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,1,1.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0001.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0514971105879007e-10,947.4609375,2.6238171551169292e-11,1270.458984375,3.6218395946353496e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,2,2.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0002.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0946822724303995e-10,947.4609375,3.0022385987479966e-11,1270.458984375,3.4474655318550644e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,3,3.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0003.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0263205415806518e-10,947.4609375,3.015178760756017e-11,1270.458984375,3.790422637248418e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,4,4.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0004.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0976321016108581e-10,947.4609375,3.1268354374221154e-11,1356.591796875,3.329192538689475e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,5,5.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0005.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.143936988161482e-10,947.4609375,2.941224057559937e-11,1270.458984375,3.4047242389417697e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,6,6.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0006.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0953572669369648e-10,947.4609375,2.7707553491819863e-11,1270.458984375,3.8518954449082575e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,7,7.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0007.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1179473642457915e-10,947.4609375,2.7357588593761614e-11,1356.591796875,3.9492977159144526e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,8,8.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0008.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.150441232970714e-10,947.4609375,3.0476173275267344e-11,1356.591796875,3.350101712525883e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,9,9.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0009.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.054459311231796e-11,947.4609375,2.5844011938086737e-11,1270.458984375,3.883343589148821e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,10,10.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0010.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.2879645628239794e-10,947.4609375,3.4312872346585994e-11,1270.458984375,3.228482117702039e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,11,11.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0011.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1059641820620714e-10,947.4609375,3.090788461023643e-11,1356.591796875,3.297033301866257e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,12,12.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0012.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.039908436318788e-10,947.4609375,2.828926738701906e-11,1356.591796875,4.132190664360173e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,13,13.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0013.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0898021561831934e-10,947.4609375,2.8727022650191553e-11,1270.458984375,4.039144798591529e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,14,14.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0014.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1242009412739095e-10,947.4609375,2.755438185593559e-11,1270.458984375,4.4041461281526314e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,15,15.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0015.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0897851772595534e-10,947.4609375,2.7963553517383148e-11,1270.458984375,3.795216479988463e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,16,16.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0016.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1421825585847667e-10,947.4609375,3.003734671576384e-11,1356.591796875,3.1689485024319927e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,17,17.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0017.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.019415530264651e-10,947.4609375,2.9369237662852663e-11,1270.458984375,4.167996874247208e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,18,18.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0018.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.072673995386382e-11,947.4609375,2.721363398309719e-11,1356.591796875,4.095661587232755e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,19,19.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0019.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0506503599474479e-10,947.4609375,3.249007628848577e-11,1356.591796875,4.058943895639954e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,20,20.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0020.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1084327794692947e-10,947.4609375,3.2728913209903994e-11,1270.458984375,3.309406034452105e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,21,21.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0021.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.643369674005674e-11,947.4609375,2.8543199310285307e-11,1270.458984375,3.420797903896918e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,22,22.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0022.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0423613142848923e-10,947.4609375,2.398549915247981e-11,1270.458984375,3.835678742242725e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,23,23.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0023.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0830831587764959e-10,947.4609375,3.164802089428962e-11,1356.591796875,3.6988137090290793e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,24,24.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0024.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1272179398395964e-10,947.4609375,2.8924457759870864e-11,1270.458984375,4.2241236441268025e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,25,25.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0025.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.101771552476404e-10,947.4609375,2.814917331480392e-11,1356.591796875,3.485532381086145e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,26,26.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0026.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.089130424552242e-10,947.4609375,3.376667762684342e-11,1356.591796875,3.393021795315121e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,27,27.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0027.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.2177954112086647e-10,947.4609375,3.13534175531623e-11,1356.591796875,3.4396917926028834e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,28,28.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0028.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0493105151508875e-10,947.4609375,2.8350667491532435e-11,1270.458984375,3.2998627258272074e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,29,29.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0029.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.957356964519351e-11,947.4609375,2.6730438403439658e-11,1270.458984375,3.031780630778469e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,30,30.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0030.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.131930106291632e-10,947.4609375,3.026619521387654e-11,1356.591796875,3.247575338318364e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,31,31.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0031.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0177921107326271e-10,947.4609375,2.9774050889102464e-11,1356.591796875,2.926387208464103e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,32,32.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0032.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0599461526821277e-10,947.4609375,3.247705649395206e-11,1356.591796875,3.9794509734010275e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,33,33.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0033.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0297311530656618e-10,947.4609375,2.6289706722793727e-11,1270.458984375,3.761616339108771e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,34,34.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0034.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1078063255854482e-10,947.4609375,2.512192859170946e-11,1270.458984375,4.0003223289053616e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,35,35.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0035.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1662218035206596e-10,947.4609375,2.806832205384682e-11,1270.458984375,3.96024013002675e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,36,36.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0036.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0845192072918637e-10,947.4609375,2.7813481882974276e-11,1270.458984375,3.784556364484606e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,37,37.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0037.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1469461615377939e-10,947.4609375,2.5761852360507237e-11,1270.458984375,3.7224719573646025e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,38,38.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0038.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0291999348172252e-10,947.4609375,2.175069154779944e-11,1270.458984375,3.9830005094549564e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,39,39.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0039.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0535691169135835e-10,947.4609375,2.5657370029226594e-11,1270.458984375,3.66240933345159e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,40,40.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0040.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1936784529530468e-10,947.4609375,2.40179484719916e-11,1356.591796875,3.656110639267182e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,41,41.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0041.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1532692041198829e-10,947.4609375,2.739668698209715e-11,1356.591796875,3.138554635034773e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,42,42.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0042.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1834001046618653e-10,947.4609375,2.5281162920009975e-11,1270.458984375,3.864729558059874e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,43,43.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0043.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.2621542760642038e-10,947.4609375,2.861076218594919e-11,1270.458984375,3.571189200476737e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,44,44.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0044.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.201278223919474e-10,947.4609375,2.6987446950876598e-11,1270.458984375,3.779911588297929e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,45,45.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0045.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1792769233935779e-10,947.4609375,2.8610406980555495e-11,1270.458984375,3.496230450183128e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,46,46.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0046.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1244551667587648e-10,947.4609375,2.867682438776305e-11,1356.591796875,3.3047522071997415e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,47,47.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0047.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1958533021580731e-10,947.4609375,2.944204201399576e-11,1270.458984375,3.541499446847229e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,48,48.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0048.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.086141239096765e-10,947.4609375,2.7327926136147656e-11,1270.458984375,3.7525251524193974e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,49,49.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0049.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.16531819498273e-10,947.4609375,3.094685204589032e-11,1270.458984375,2.966622209828231e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,50,50.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0050.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1205716634075505e-10,947.4609375,2.9800559792899116e-11,1356.591796875,3.496478335109105e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,51,51.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0051.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.2535564319991913e-10,947.4609375,2.9007735933932972e-11,1270.458984375,3.585620007687325e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,52,52.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0052.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.2704642572922386e-10,947.4609375,2.986012514429153e-11,1270.458984375,3.945390669485591e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,53,53.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0053.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.198395057675145e-10,947.4609375,2.6685179387979162e-11,1270.458984375,3.6922523831162734e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,54,54.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0054.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1923690951381617e-10,947.4609375,2.6122317293684828e-11,1356.591796875,3.162555130160857e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,55,55.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0055.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.158694976065497e-10,947.4609375,2.5479660435843904e-11,1270.458984375,3.643587230560235e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,56,56.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0056.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.23908570797563e-10,947.4609375,3.064615180680575e-11,1270.458984375,3.230603462937648e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,57,57.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0057.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.321423130138298e-10,947.4609375,2.64972597247526e-11,1356.591796875,3.492256764690921e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,58,58.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0058.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1734654949366328e-10,947.4609375,2.4594072015589586e-11,1270.458984375,3.796788805099078e-11,2153.3203125
2025.07.09_0.3_1,index=10.383287,59,59.0,1,383287.3545598079,383287.35455980786_src-index=10.383287_chunk-0059.npy,442169.29243200656,0.8668339505252887,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0867968573324487e-10,947.4609375,2.635414353322358e-11,1270.458984375,4.042448204473491e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,0,0.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0000.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1098887096840551e-10,947.4609375,2.6443071044302776e-11,1550.390625,3.61930347406569e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,1,1.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0001.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0644098748157914e-10,947.4609375,2.7799131619830896e-11,1356.591796875,4.3718328112840874e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,2,2.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0002.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,9.1297444914881e-11,947.4609375,2.6925362900896253e-11,1356.591796875,4.1640305100272417e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,3,3.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0003.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1293958271731588e-10,947.4609375,4.039264120592833e-11,1356.591796875,3.341425224191702e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,4,4.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0004.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0887253892595405e-10,947.4609375,3.674073663237894e-11,1356.591796875,4.144504714825011e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,5,5.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0005.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0612086389230195e-10,947.4609375,2.9067837886296346e-11,1356.591796875,3.80364532332509e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,6,6.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0006.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.1768841824132362e-10,947.4609375,3.196479415826762e-11,1356.591796875,3.353136007760825e-11,2153.3203125
2025.07.09_0.3_1,index=11.442169,7,7.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0007.npy,442169.29243200656,1.0,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,1.0852087262261948e-10,947.4609375,2.5064749639707374e-11,1270.458984375,3.700642316667137e-11,2153.3203125
