run,experiment,maxfreq,snr,fold,model,evaluation_unit,aggregation,group,axis,low,high,unit,low_index,high_index,n_chunks,n_samples,n_source_wavs,n_onb_samples,base_r2,masked_r2,r2_drop,base_rmse_all,masked_rmse_all,rmse_all_increase,base_mae_all,masked_mae_all,mae_all_increase,base_rmse_onb,masked_rmse_onb,rmse_onb_increase,base_recall,masked_recall,recall_drop,base_f1,masked_f1,f1_drop,base_false_negatives,masked_false_negatives,false_negative_increase,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9418536624415862,-3.3910464130581444,4.33290007549973,66685.96926878813,579505.1490754171,512819.17980662896,50496.44923854168,570790.2713833334,520293.8221447917,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.869480981717611,-6.114742941009163,6.984223922726773,93687.92300414396,691713.6062879182,598025.6832837742,60959.10316928383,688471.1179119922,627512.0147427084,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.869480981717611,-0.8411299300134338,1.7106109117310448,93687.92300414396,351875.4202165224,258187.49721237845,60959.10316928383,335574.0449953256,274614.94182604173,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,1,0.985624646765328,-1.7315668759427632,2.717191522708091,30227.99645592399,416683.2270183911,386455.2305624671,27231.30481000001,380876.02421833336,353644.71940833336,8606.823749999981,387076.05125,378469.2275,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.985624646765328,-0.2050418522448798,1.190666499010208,30227.99645592399,276758.6257257392,246530.6292698152,27231.30481000001,238098.8040475,210867.4992375,8606.823749999981,238249.67625,229642.85250000004,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.9563903239747096,-0.5785048480234263,1.534895171998136,57751.69238273196,347453.1436448374,289701.45126210543,43056.573691666665,281517.4509473958,238460.8772557292,,,,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9563903239747096,0.5451529025616215,0.4112374214130879,57751.69238273196,186511.6650449618,128759.97266222983,43056.573691666665,164472.74689583332,121416.17320416664,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8901987860519932,-0.6725853356670826,1.562784121719076,85931.08246966157,335382.8525175799,249451.77004791837,57207.93259636718,283574.31553699216,226366.382940625,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8901987860519932,0.1168419764689484,0.7733568095830448,85931.08246966157,243705.83146113576,157774.7489914742,57207.93259636718,201601.9978286588,144394.06523229164,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9703670061743184,0.4121907624790881,0.5581762436952303,43399.81371070291,193293.96888732183,149894.15517661895,38789.00313708333,153271.23775270834,114482.23461562504,16924.80812499998,78604.63624999998,61679.828125,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3,1,2,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9703670061743184,0.9495730876277152,0.0207939185466031,43399.81371070291,56614.97093586769,13215.15722516478,38789.00313708333,49819.54334645834,11030.540209375016,16924.80812499998,18915.18312499998,1990.375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8999698396741573,0.4319064935345996,0.4680633461395577,87465.89970342202,208441.02394660204,120975.12424318002,67692.94120468751,167543.73309270834,99850.79188802085,,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.1999999999999999,0,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8999698396741573,0.907097980143512,-0.0071281404693547,87465.89970342202,84291.90394355915,-3173.995759862868,67692.94120468751,69948.21700208333,2255.275797395821,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8756025670548023,0.5759011356701238,0.2997014313846785,91464.4697524688,168880.79570242122,77416.32594995241,70991.55924011716,143007.2862953255,72015.72705520834,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8756025670548023,0.771253152840301,0.1043494142145012,91464.4697524688,124029.29360168734,32564.823849218534,70991.55924011716,105633.13785782552,34641.57861770835,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9447976768531424,-20.803562139653717,21.748359816506856,59235.052487472,1177236.7905532997,1118001.7380658276,54724.32710002605,1119055.685676667,1064331.3585766407,19008.69874999998,1370774.8325,1351766.13375,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9447976768531424,-15.577554563385217,16.52235224023836,59235.052487472,1026503.260338996,967268.207851524,54724.32710002605,999036.33151,944312.004409974,19008.69874999998,1159885.02,1140876.32125,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.9253041943789196,-24.02934465168632,24.95464884606524,75582.5244426074,1383560.0858793652,1307977.561436758,62379.56317083334,1314352.1255499998,1251972.5623791665,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9253041943789196,-0.1908575206018981,1.1161617149808176,75582.5244426074,301788.84796545474,226206.3235228473,62379.56317083334,281243.7140916667,218864.15092083332,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.8958077237870599,-17.20503637625579,18.10084410004285,83707.51988927246,1106477.2458781872,1022769.7259889148,62200.80271355468,1085145.2064536589,1022944.4037401042,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8958077237870599,-2.5469726166112854,3.442780340398345,83707.51988927246,488399.9711405659,404692.4512512934,62200.80271355468,475371.5554119922,413170.7526984375,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,1,0.9922801445624156,-1.68210495512822,2.6743850996906358,22151.578750736586,412893.4413520225,390741.8626012859,18778.80741416668,382506.6075516667,363727.8001375,10414.72999999998,355451.145,345036.41500000004,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9922801445624156,0.0376177332369103,0.9546624113255052,22151.578750736586,247328.35333108145,225176.77458034488,18778.80741416668,218257.31186,199478.50444583333,10414.72999999998,245013.48875,234598.75875000004,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.9355829343105292,-1.1463832994472174,2.0819662337577465,70189.75950781112,405160.33879510296,334970.57928729185,53719.9300328125,351340.0782260417,297620.1481932292,,,,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9355829343105292,0.5609759526841858,0.3746069816263434,70189.75950781112,183238.80039639224,113049.04088858112,53719.9300328125,160419.94741666666,106700.01738385417,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.9063816025186836,-0.2158882996676792,1.122269902186363,79346.41569134472,285952.27194793464,206605.85625658996,53841.58687553384,253026.7055286588,199185.11865312496,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9063816025186836,0.3641701957936367,0.5422114067250469,79346.41569134472,206784.1049821151,127437.68929077036,53841.58687553384,171583.4893828255,117741.90250729168,,,,1.0,1.0,0.0,1.0,0.8,0.1999999999999999,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9698598064573852,0.4046261542910945,0.5652336521662907,43769.65449903665,194533.757902218,150764.10340318136,39724.49727770832,155211.16092979166,115486.66365208334,21374.01124999998,87776.72999999998,66402.71875,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3,1,2,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9698598064573852,0.9494160552187556,0.0204437512386297,43769.65449903665,56703.05361146436,12933.399112427702,39724.49727770832,49681.471731875004,9956.97445416668,21374.01124999998,28646.15187499998,7272.140625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8970109439290795,0.3769489778852521,0.5200619660438274,88750.09451076314,218290.62874170145,129540.53423093833,68775.45802760417,165984.25978541668,97208.80175781251,,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.1999999999999999,0,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8970109439290795,0.9188404363207432,-0.0218294923916635,88750.09451076314,78784.92703498901,-9965.167475774128,68775.45802760417,67549.85093125001,-1225.607096354157,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8727775593239558,0.5759365152175115,0.2968410441064443,92497.1972195104,168873.7512945796,76376.5540750692,71582.31705261716,140695.52522761715,69113.20817499999,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8727775593239558,0.7861221578080119,0.0866554015159439,92497.1972195104,119930.49017737042,27433.29295786003,71582.31705261716,102116.30322240884,30533.986169791693,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
