seed,snr,model_key,model,region,chunks,r2_matched,rmse_matched,mae_matched,mean_residual_matched,misses_matched,false_alarms_matched,r2_clean_only,rmse_clean_only,mae_clean_only,mean_residual_clean_only,misses_clean_only,false_alarms_clean_only,delta_rmse_matched_minus_clean_only,delta_mae_matched_minus_clean_only,delta_mean_residual_matched_minus_clean_only,delta_misses_matched_minus_clean_only,delta_false_alarms_matched_minus_clean_only
43,-20,ensemble__inner_holdout,Inner-holdout ensemble,all,1080,0.8822067089200528,93459.72089614019,81099.32600034172,-35825.35284726625,110,1,0.2036283759077024,243008.85006143816,185529.4720903109,174317.74463075757,0,480,-149549.12916529796,-104430.14608996919,-210143.09747802382,110,-479
44,clean,randomforest,RandomForest,below,480,-0.010173540280174143,81330.6836800328,73335.12018424521,10009.108464818126,0,2,-0.0101735402801741,81330.6836800328,73335.12018424521,10009.108464818126,0,2,0.0,0.0,0.0,0,0
44,clean,randomforest,RandomForest,near,60,-6.826674598662184e+30,152084.42793725987,146327.94417187505,-139538.35985520834,55,0,-6.826674598662184e+30,152084.42793725987,146327.94417187505,-139538.35985520834,55,0,0.0,0.0,0.0,0,0
44,clean,randomforest,RandomForest,above,540,0.6875955757180248,99712.27608697698,78917.27644131945,-77194.65260891205,46,0,0.6875955757180248,99712.27608697698,78917.27644131945,-77194.65260891205,46,0,0.0,0.0,0.0,0,0
44,clean,randomforest,RandomForest,all,1080,0.8759845792012488,95896.3433742409,80181.35520098398,-41900.96475649287,101,2,0.8759845792012488,95896.3433742409,80181.35520098398,-41900.96475649287,101,2,0.0,0.0,0.0,0,0
44,clean,conformer,Conformer,below,480,-0.5038524552434296,99233.66770399033,83114.13902912798,58748.13925095093,0,0,-0.5038524552434296,99233.66770399032,83114.13902912798,58748.13925095093,0,0,1.4551915228366852e-11,0.0,0.0,0,0
44,clean,conformer,Conformer,near,60,-2.835343420182658e+30,98012.84188667126,91031.16643208334,-90983.02977708333,59,0,-2.835343420182658e+30,98012.84188667126,91031.16643208334,-90983.02977708331,59,0,0.0,0.0,-1.4551915228366852e-11,0,0
44,clean,conformer,Conformer,above,540,0.8087361852660119,78020.09030982025,65795.40809506943,24747.220278819445,67,0,0.8087361852660119,78020.09030982025,65795.40809506943,24747.220278819445,67,0,0.0,0.0,0.0,0,0
44,clean,conformer,Conformer,all,1080,0.8927372382329924,89184.3577621852,74894.60841781845,33429.28148554995,126,0,0.8927372382329924,89184.3577621852,74894.60841781845,33429.28148554995,126,0,0.0,0.0,0.0,0,0
44,clean,alexnet,AlexNet,below,480,0.011516641001769856,80452.79008001066,71588.80780170612,50901.99730759157,0,1,0.0115166410017698,80452.79008001066,71588.80780170612,50901.99730759157,0,1,0.0,0.0,0.0,0,0
44,clean,alexnet,AlexNet,near,60,-2.233218441809202e+30,86985.27688358081,79441.78518208333,-79259.18081875,59,0,-2.233218441809202e+30,86985.27688358081,79441.78518208333,-79259.18081875,59,0,0.0,0.0,0.0,0,0
44,clean,alexnet,AlexNet,above,540,0.7623319921303662,86971.18849380933,76655.1727736574,29792.077758564814,69,0,0.7623319921303662,86971.18849380933,76655.1727736574,29792.07775856481,69,0,0.0,0.0,3.637978807091713e-12,0,0
44,clean,alexnet,AlexNet,all,1080,0.9045339942177336,84137.30131293027,74558.26680881383,33115.86097050366,128,1,0.9045339942177336,84137.30131293027,74558.26680881383,33115.86097050366,128,1,0.0,0.0,0.0,0,0
44,clean,ensemble__simple_equal,Equal ensemble,below,480,-0.026016275009195233,81965.9644908946,69754.15099105074,39886.41500778686,0,0,-0.0260162750091952,81965.9644908946,69754.15099105074,39886.41500778686,0,0,0.0,0.0,0.0,0,0
44,clean,ensemble__simple_equal,Equal ensemble,near,60,-3.5372213391257175e+30,109474.0702809658,103260.19015034725,-103260.19015034725,60,0,-3.5372213391257175e+30,109474.0702809658,103260.19015034725,-103260.19015034725,60,0,0.0,0.0,0.0,0,0
44,clean,ensemble__simple_equal,Equal ensemble,above,540,0.8698826583749835,64351.345647532784,49204.14699655862,-7551.784857175998,60,0,0.8698826583749835,64351.345647532784,49204.14699655862,-7551.784857175998,60,0,0.0,0.0,0.0,0,0
44,clean,ensemble__simple_equal,Equal ensemble,all,1080,0.9228308254722553,75646.02799409334,61340.5956137656,8214.725899853536,120,0,0.9228308254722551,75646.02799409334,61340.5956137656,8214.725899853536,120,0,0.0,0.0,0.0,0,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,below,480,-0.0489623134880135,82877.44833985686,70556.66450390535,45318.98701788074,0,0,-0.0489623134880135,82877.44833985686,70556.66450390535,45318.98701788074,0,0,0.0,0.0,0.0,0,0
44,clean,ensemble__inner_holdout,Inner-holdout ensemble,near,60,-3.0218484260553016e+30,101185.0814789886,95494.05845962968,-95494.05845962968,60,0,-3.0218484260553016e+30,101185.0814789886,95494.05845962968,-95494.05845962968,60,0,0.0,0.0,0.0,0,0
