run,experiment,maxfreq,snr,evaluation_unit,model_key,aggregation,n_wavs,claim_safe,claim_note,r2,rmse_all,mae_all,r2_high,rmse_high,mae_high,rmse_onb,mae_onb,n_onb,roc_auc_cont,pr_auc_cont,accuracy,precision,recall,f1,auc_binary,source_csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-12,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.52043898374831588,200844.43143138199,153057.72479313586,0.04807537528776229,145209.38538825203,115097.22444345216,123263.06223200657,123263.06223200657,1,0.83333333333333337,0.88571428571428568,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-12/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-12.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.42928490462841273,219102.6039600785,175218.22112206664,-0.77445826042924071,198255.9821742168,155954.62034003806,184265.30023200659,184265.30023200659,1,0.7142857142857143,0.8297619047619047,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.55799594531487262,192819.51485647343,147865.72128821173,0.53370062111307348,101630.91251447615,79652.49341287883,35312.926367993408,35312.926367993408,1,0.9285714285714286,0.95714285714285707,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.58634852496336054,186532.77356032844,157276.36148011644,-0.44421242250730253,178858.23660885962,158090.82458289521,171590.62058200652,171590.62058200652,1,0.88095238095238093,0.94047619047619024,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.56413051138054948,191476.77036362432,152222.95052005889,-0.017103692433914741,150098.38588509578,122786.64875773784,107379.46688200656,107379.46688200656,1,0.88095238095238093,0.92142857142857126,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.52759766501685257,199339.73516595247,148532.70325744251,0.67300824346146992,85106.319337160734,71321.328234307395,35312.926367993408,35312.926367993408,1,0.95238095238095244,0.96825396825396814,0.92307692307692313,1,0.8571428571428571,0.92307692307692313,0.9285714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.56442191490007154,191412.75311163315,152227.82737206671,-0.050486533987136761,152541.72432573015,124930.63899718093,115046.36283200653,115046.36283200653,1,0.90476190476190477,0.93673469387755093,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-16,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.60843952977423976,181483.55582256371,144509.70866822053,0.22010751180510069,131434.92303531611,106898.67479718091,58714.304082006565,58714.304082006565,1,0.97619047619047628,0.98214285714285698,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.41607801437295966,221623.22630992444,178226.09320082809,-0.79765837035432829,199547.81978982853,157921.2421363093,183145.71433200655,183145.71433200655,1,0.7142857142857143,0.8297619047619047,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.30969009858927743,240968.29818665585,182336.14557688718,0.14998187961879561,137216.86681032061,104084.80592756183,11622.917432006565,11622.917432006565,1,0.76190476190476186,0.84686147186147176,0.61538461538461542,0.625,0.7142857142857143,0.66666666666666663,0.60714285714285721,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.39683124726329611,225246.09811030817,170033.51807868108,0.32150609386455964,122593.20023121621,94992.988802321881,10226.957567993435,10226.957567993435,1,0.88095238095238093,0.92142857142857126,0.69230769230769229,0.66666666666666663,0.8571428571428571,0.75,0.6785714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.41658116531800127,221527.72214139623,173063.41751621276,0.0098424054747853207,148096.76362760205,115353.08142202356,67089.393982006586,67089.393982006586,1,0.7857142857142857,0.8559523809523808,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.30582209452751019,241642.46231264688,178236.12101427079,0.52863303226794101,102181.66593264582,83882.771475559959,28266.066967993393,28266.066967993393,1,0.80952380952380953,0.86870748299319711,0.69230769230769229,0.66666666666666663,0.8571428571428571,0.75,0.6785714285714286,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.42164113235230305,220564.97982757218,173185.98396822059,-0.0010458060920162104,148908.80614753807,116864.64615432375,69290.103782006539,69290.103782006539,1,0.7857142857142857,0.8559523809523808,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-16,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.45436416966230653,214234.44555452772,168359.1372777512,0.10542316614947056,140767.44571167559,110046.598150595,45944.181932006555,45944.181932006555,1,0.83333333333333337,0.88571428571428568,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.4147865417009684,221868.17534606947,178329.70918544353,-0.82224049707192992,200907.54812097803,159517.30687916646,176630.49558200652,176630.49558200652,1,0.69047619047619047,0.82196969696969679,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,-0.55746084699647769,361948.20570063981,299396.28923070623,-3.7655788986571972,324901.14252878592,263415.69599470467,389667.05805700656,389667.05805700656,1,0.66666666666666663,0.81204906204906191,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,-0.42635955166132056,346379.64798336459,265631.64590416767,-1.2006180879933015,220783.05868351972,191956.93986327611,167513.24558200652,167513.24558200652,1,0.69047619047619047,0.75901360544217678,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,-0.051915407115967538,297459.79015638283,237168.45627724467,-1.5164454559122462,236095.20523605932,190781.18548470465,246446.50013200656,246446.50013200656,1,0.7142857142857143,0.80876623376623358,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,-0.3972782810881843,342830.39054660028,258703.57706534877,-0.83020509929895581,201346.13019786851,170921.68539184754,156118.13623200654,156118.13623200654,1,0.7142857142857143,0.80876623376623358,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,-0.040240054438112294,295804.41061342909,235134.61188109082,-1.5991833485445217,239945.08843431558,190756.8133989904,258050.15268200656,258050.15268200656,1,0.69047619047619047,0.80119047619047601,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-16,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.2074309113678281,258200.1107754251,201873.39855887785,-1.1254390103345711,216979.01342896171,165216.22296488067,210413.82263200657,210413.82263200657,1,0.7142857142857143,0.80876623376623358,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.44320343069536827,216414.38982915046,171179.42698011646,-0.61776339686533377,189300.12859471166,148145.98752575234,167028.29243200656,167028.29243200656,1,0.7142857142857143,0.80876623376623358,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.34501082608293432,234722.60695398357,182063.40612455236,-0.16584710515253631,160699.3817206742,120946.11061327612,206723.61273200656,206723.61273200656,1,0.69047619047619047,0.82196969696969679,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.60318993427624923,182696.06746282207,155493.4918975422,-0.57932391011543283,187037.63900853772,163393.92279718092,172586.66743200656,172586.66743200656,1,0.95238095238095244,0.96825396825396814,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.50382082508179427,204294.71201304166,163719.6090011856,-0.38412712742826494,175098.08515567816,140656.18894345214,188179.28463200654,188179.28463200654,1,0.76190476190476197,0.8520408163265305,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.41093857649267373,222596.40723959068,161165.0187691949,0.28713616225166405,125659.89679026557,96275.913063276137,144858.71428200661,144858.71428200661,1,0.76190476190476197,0.8520408163265305,0.61538461538461542,0.625,0.7142857142857143,0.66666666666666663,0.60714285714285721,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.47687133496118783,209769.39138398718,167362.40168964711,-0.34971020970652966,172907.43689359902,137887.92246488074,189406.44978200656,189406.44978200656,1,0.73809523809523803,0.83928571428571419,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-16,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.53273833692942485,198252.16301193353,158961.21837242416,-0.42483563657575329,177654.32746030437,143834.94443289519,186017.50668200658,186017.50668200658,1,0.78571428571428581,0.86904761904761907,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.45983440349593274,213157.84418855075,168056.58322242412,-0.57119477388477402,186555.65554077717,145673.03663289521,169518.69873200654,169518.69873200654,1,0.73809523809523814,0.83733766233766227,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.41421646592212147,221976.21360421905,166440.11252304103,0.25273648339524601,128656.07448170516,97850.058163276131,107778.16743200656,107778.16743200656,1,0.7857142857142857,0.8559523809523808,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.41039331719191185,222699.40557101855,181036.5658070395,-0.59765011796319056,188119.68567323388,158244.90606146661,224726.11273200659,224726.11273200659,1,0.73809523809523814,0.81829004329004329,0.61538461538461542,0.75,0.42857142857142855,0.54545454545454541,0.63095238095238093,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.42655318201227799,219626.34429973661,171387.3948088779,-0.29703642193043756,169499.91795727704,134994.97390059501,169700.98253200657,169700.98253200657,1,0.73809523809523814,0.81829004329004329,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.38100390801996742,228182.22610468155,168441.45026150258,0.28232540914339088,126083.1909996015,97250.00012041899,107778.16743200656,107778.16743200656,1,0.7857142857142857,0.8559523809523808,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.43724916659728841,217568.45742543324,170232.2353742625,-0.29073082277587692,169087.40035516318,135081.85247202354,169833.05758200656,169833.05758200656,1,0.73809523809523814,0.81829004329004329,0.61538461538461542,0.75,0.42857142857142855,0.54545454545454541,0.63095238095238093,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=5kHz,-16,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.44777016529976299,215525.06869714725,167967.0762354435,-0.22216763813463114,164535.18976372396,131310.55367202355,157847.82923200657,157847.82923200657,1,0.76190476190476186,0.82738095238095233,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-16/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-16.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-20,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.41539157309655739,221753.45487648711,181664.1641046743,-1.0439312657673998,212777.91553815888,170569.73989345212,199370.83928200658,199370.83928200658,1,0.69047619047619047,0.82196969696969679,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-20.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-20,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.11398465306571126,272997.38146876171,207104.3555250488,-0.76288584934258807,197608.44577257917,149078.8571170049,136842.07363200659,136842.07363200659,1,0.76190476190476186,0.84686147186147176,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-20.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,-20,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.055821914081414792,281815.4620306046,229102.59435127029,-2.2530070273424188,268433.00134308543,205003.38429718089,338594.68303200655,338594.68303200655,1,0.69047619047619047,0.82196969696969679,0.53846153846153844,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-20/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_-20.csv
